ACAO_POLITICA;Plano Diretor da cidade de Goiânia
ACAO_POLITICA;Plano Diretor da Cidade do Rio de Janeiro
ACAO_POLITICA;Plano Diretor da Marinha
ACAO_POLITICA;Plano Diretor da Sudene
ACAO_POLITICA;Plano Diretor de Curitiba
ACAO_POLITICA;Plano diretor de desenvolvimento de Londrina
ACAO_POLITICA;Plano Diretor de Desenvolvimento do Nordeste
ACAO_POLITICA;Plano Diretor de Desenvolvimento Econômico e Social do Nordeste
ACAO_POLITICA;Plano Diretor de Informática
ACAO_POLITICA;Plano Diretor de Meio Ambiente
ACAO_POLITICA;Plano Diretor de Porto Alegre
ACAO_POLITICA;Plano Diretor de Porto Seguro/Santa Cruz de Cabrália
ACAO_POLITICA;Plano Diretor do Delta do Jacuí
ACAO_POLITICA;Plano Diretor do Desenvolvimento Urbano
ACAO_POLITICA;Plano Diretor do Exército
ACAO_POLITICA;Plano Diretor do Mercado de Capitais ( Bovespa e Abamec )
ACAO_POLITICA;Plano Diretor do Município
ACAO_POLITICA;Plano Diretor do Porto de São Francisco do Sul
ACAO_POLITICA;Plano do Álcool
ACAO_POLITICA;Plano do Carvão
ACAO_POLITICA;Plano do Carvão Nacional ( Cepcan )
ACAO_POLITICA;Plano Econômico de Longo Prazo
ACAO_POLITICA;Plano Encore
ACAO_POLITICA;Plano Especial de Bolsas de Estudo ( PEBE )
ACAO_POLITICA;Plano Especial de Obras Públicas e Aparelhamento da Defesa
ACAO_POLITICA;Plano Estadual de Ajuda a os Municípios
ACAO_POLITICA;Plano Estadual de Desenvolvimento
ACAO_POLITICA;Plano Estadual de Desenvolvimento Econômico
ACAO_POLITICA;Plano Estadual de Desenvolvimento Urbano ( PEDU )
ACAO_POLITICA;Plano Estadual de Desestatização ( PED )
ACAO_POLITICA;Plano Estadual de Telecomunicações
ACAO_POLITICA;Plano Estratégico da Cidade
ACAO_POLITICA;Plano Estratégico de Desenvolvimento
ACAO_POLITICA;Plano Estratégico de Desenvolvimento ( PED )
ACAO_POLITICA;Plano Estratégico de Reforma Agrária
ACAO_POLITICA;Plano Estratégico do Sistema Sesi de Educação
ACAO_POLITICA;Plano Fênix
ACAO_POLITICA;Plano FHC II
ACAO_POLITICA;Plano Geral de Informações Estatísticas e Geográficas
ACAO_POLITICA;Plano Geral de Informações Estatísticas e Geográficas ( PGIEG )
ACAO_POLITICA;Plano Geral de Obras do Exército
ACAO_POLITICA;Plano Geral de Outorgas
ACAO_POLITICA;Plano Geral de Outorgas ( PGO )
ACAO_POLITICA;Plano Geral de Viação
ACAO_POLITICA;Plano Geral de Viação Nacional
ACAO_POLITICA;Plano Habitacional
ACAO_POLITICA;Plano Hoffmann
ACAO_POLITICA;Plano Integrado de Desenvolvimento do município
ACAO_POLITICA;Plano Integrado de Educação
ACAO_POLITICA;Plano Integrado de Saúde
ACAO_POLITICA;Plano Lafer
ACAO_POLITICA;Plano Mário Leal Ferreira
ACAO_POLITICA;Plano Marshall
ACAO_POLITICA;Plano Metropolitano de Desenvolvimento Integrado
ACAO_POLITICA;Plano Mineiro de Desenvolvimento Econômico e Social
ACAO_POLITICA;Plano Municipal de Turismo
ACAO_POLITICA;Plano Nacional da Aguardente
ACAO_POLITICA;Plano Nacional da Cachaça de Alambique ( PNCa )
ACAO_POLITICA;Plano Nacional da Habitação
ACAO_POLITICA;Plano Nacional da Indústria Automobilística
ACAO_POLITICA;Plano Nacional da Juventude
ACAO_POLITICA;Plano Nacional de Café
ACAO_POLITICA;Plano Nacional de Cooperação Técnico-Científica Interregional
ACAO_POLITICA;Plano Nacional de Cultura
ACAO_POLITICA;Plano Nacional de Cultura ( PEC nº 306/00 )
ACAO_POLITICA;Plano Nacional de Defesa
ACAO_POLITICA;Plano Nacional de Desenvolvimento ( PND )
ACAO_POLITICA;Plano Nacional de Desestatização ( PND )
ACAO_POLITICA;Plano Nacional de Direitos Humanos
ACAO_POLITICA;Plano Nacional de Educação
ACAO_POLITICA;Plano Nacional de Eletrificação
ACAO_POLITICA;Plano Nacional de Energia
ACAO_POLITICA;Plano Nacional de Fabricação de Veículos a Motor
ACAO_POLITICA;Plano Nacional de Habitação Popular ( Planhap )
ACAO_POLITICA;Plano Nacional de Informática e Automação ( Planin II )
ACAO_POLITICA;Plano Nacional de Informática ( II Planin )
ACAO_POLITICA;Plano Nacional de Juventude
ACAO_POLITICA;Plano Nacional de Normatização
ACAO_POLITICA;Plano Nacional de Políticas para as Mulheres ( PNPM )
ACAO_POLITICA;Plano Nacional de Portos de Pesca
ACAO_POLITICA;Plano Nacional de Reaparelhamento Econômico
ACAO_POLITICA;Plano Nacional de Recursos Hídricos
ACAO_POLITICA;Plano Nacional de Reforma Agrária
ACAO_POLITICA;Plano Nacional de Reforma Agrária da Nova República
ACAO_POLITICA;Plano Nacional de Reforma Agrária ( PNRA )
ACAO_POLITICA;Plano Nacional de Saneamento ( Planase )
