<OUTPUT SRCFILE="5104.raw">
** ** Fz 1 -
SIQUEIRA siqueira NP00O00 1 -
, , Fc 1 -
Volnei volnei NP00V00 1 -
** ** Fz 1 -
\ \ Fh 1 -
* * Fz 1 -
dep dep NCMS000 0.646911 -
. . Fp 1 -
fed fed AQ0MS00 1 -
. . Fp 1 -

GO go NCMS000 1 00504325-n:0.0306795
1983-1987 1983-1987 Z 1 -
. . Fp 1 -

* * Fz 1 -
    Fz 1 -
* * Fz 1 -
* * Fz 1 -
Volnei_Vagner_de_Siqueira volnei_vagner_de_siqueira NP00V00 1 -
* * Fz 1 -
nasceu nascer VMIS3S0 1 00360932-v:0.0242596
em em SP 1 -
Pirenópolis pirenópolis NP00G00 1 -
( ( Fpa 1 -
GO go NP00O00 1 00504325-n:0.0219144
) ) Fpt 1 -
em em SP 1 -
o o DA0MS0 1 -
dia_3_de_novembro_de_1945 [??:3/11/1945:??.??:??] W 1 -
, , Fc 1 -
filho filho NCMS000 0.986928 10624074-n:0.00454902/09992837-n:0.00436324/10373998-n:0.00424439/09918248-n:0.0041268/09871229-n:0.00398716/09918762-n:0.00365931
de de SP 1 -
Jerônimo_José_de_Siqueira jerônimo_josé_de_siqueira NP00SP0 1 -
e e CC 0.999951 -
de de SP 1 -
Iolanda_Martins_Araújo iolanda_martins_araújo NP00SP0 1 -
. . Fp 1 -

Fazendeiro fazendeiro NCMS000 1 10078806-n:0.0289258
e e CC 0.999951 -
industrial industrial AQ0CS00 0.596154 02748635-a:0.00834734/01188648-a:0.00711894/01301624-a:0.00708253/02556901-a:0.0065894
, , Fc 1 -
formou formar VMIS3S0 1 -
se se PP3CN00 1 -
em em SP 1 -
engenharia engenharia NCFS000 0.846837 00949619-n:0.0147362/06125041-n:0.0144769
civil civil AQ0CS00 0.991803 01517921-a:0.00720275/02697116-a:0.00550081/01518161-a:0.00538827/00412355-a:0.0052023/02696920-a:0.00506725
por por SP 1 -
a o DA0FS0 1 -
Faculdade_de_Engenharia_da_Universidade_Federal_de_Goiás faculdade_de_engenharia_da_universidade_federal_de_goiás NP00O00 1 -
. . Fp 1 -

Foi ir VMIS3S0 0.5 01835496-v:0.00244583/02051694-v:0.00140054/01955984-v:0.00130498/01995549-v:0.00126775/02072849-v:0.00125404/01904930-v:0.00119615/02009433-v:0.00117605/01935233-v:0.0011418/01957529-v:0.00113131/02102398-v:0.00110379/00341560-v:0.00108426/01882814-v:0.0010237/02058994-v:0.00102017/02685951-v:0.00101538/01846916-v:0.00101309/02102002-v:0.00100591/01849221-v:0.00100003/01841079-v:0.000961358/02686471-v:0.000932621/01839538-v:0.000910642/00343898-v:0.000896623
secretário secretário NCMS000 1 10570019-n:0.0073288/10569744-n:0.00727039/01618503-n:0.00675502
municipal municipal AQ0CS00 0.983871 02697452-a:0.011226/01038580-a:0.00966336
de de SP 1 -
Viação viação NP00SP0 1 -
e e CC 0.999951 -
Obras obra NCFP000 0.99569 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
prefeitura prefeitura NCFS000 1 03036022-n:0.0199348
de de SP 1 -
Ceres ceres NP00G00 1 -
( ( Fpa 1 -
GO go NP00O00 1 00504325-n:0.0191756
) ) Fpt 1 -
. . Fp 1 -

Engenheiro engenheiro NCMS000 1 09615807-n:0.0243128
de de SP 1 -
as o DA0FP0 0.974798 - o PD0FP00 0.0142702 - o PP3FPA0 0.0109322 -
Centrais_Elétricas_de_Goiás centrais_elétricas_de_goiás NP00O00 1 -
, , Fc 1 -
foi ir VMIS3S0 0.5 01835496-v:0.00276899/02051694-v:0.00160019/01955984-v:0.00148848/01995549-v:0.0014465/02072849-v:0.00143245/01904930-v:0.00134521/02009433-v:0.00134174/01935233-v:0.00130433/01957529-v:0.00128645/02102398-v:0.00125953/00341560-v:0.00123861/01882814-v:0.00116915/02058994-v:0.00116544/02685951-v:0.00115918/01846916-v:0.00115451/02102002-v:0.00114828/01849221-v:0.00114221/01841079-v:0.00109851/02686471-v:0.00106584/01839538-v:0.00104037/00343898-v:0.00102461
secretário secretário NCMS000 1 10569744-n:0.00829062/10570019-n:0.00828609/01618503-n:0.00771951
estadual estadual AQ0CS00 1 -
de de SP 1 -
Minas minas NP00SP0 1 03768346-n:0.0257443
, , Fc 1 -
Energia_e_Telecomunicações energia_e_telecomunicações NP00G00 1 -
. . Fp 1 -

Em em SP 1 -
as o DA0FP0 1 -
