<OUTPUT SRCFILE="1326.raw">
Antônio_Aureliano_Chaves_de_Mendonça antônio_aureliano_chaves_de_mendonça NP00SP0 1 -
, , Fc 1 -
com com SP 1 -
centros centro NCMP000 1 08521816-n:0.0031975/08524262-n:0.00283093/06214379-n:0.00249922
empresariais empresarial AQ0CP00 1 00885288-a:0.00396772/03064382-a:0.00386065
. . Fp 1 -

Em em SP 1 -
as o DA0FP0 1 -
eleições eleição NCFP000 1 00181781-n:0.00368654/05790944-n:0.00274766/00183505-n:0.00257213/00180962-n:0.00245719
de de SP 1 -
novembro [??:??/11/??:??.??:??] W 1 -
de de SP 1 -
esse esse DD0MS0 1 -
ano ano NCMS000 1 15202634-n:0.00124167/15203791-n:0.00123303/15203565-n:0.00121794/15153787-n:0.00108813/15204297-n:0.00107316/08238660-n:0.00107072/15201505-n:0.00106939/15202806-n:0.00105325/15203229-n:0.00101628/15273626-n:0.00100681
, , Fc 1 -
embora embora CS 0.929712 -
o o DA0MS0 0.950254 -
MDB mdb NP00O00 1 -
tenha ter VMSP1S0 0.498759 00065639-v:0.00378399/02632167-v:0.00269208/00065370-v:0.00263935/02204692-v:0.00263512
obtido obter VMP00SM 0.985013 02210855-v:0.00327738/02526085-v:0.00116238/02238085-v:0.00101114/02207206-v:0.000957541/02288295-v:0.000905172/02289295-v:0.000823574/02238770-v:0.000772702/02236124-v:0.000760211/02290461-v:0.000755141/00522751-v:0.000750434/02239261-v:0.000738169/00597915-v:0.000718535/02359340-v:0.00071287/02527431-v:0.000687408
20_milhões 20000000 Z 1 -
de de SP 1 -
votos voto NCMP000 0.987805 -
e e CC 0.999951 -
a o DA0FS0 0.675415 -
Arena arena NP00O00 1 02736511-n:0.00963798
apenas apenas RG 0.998282 00003093-r:0.00910533
12_milhões 12000000 Z 1 -
, , Fc 1 -
o o DA0MS0 0.950254 -
partido partido NCMS000 0.98773 -
governista governista AQ0CS00 0.477912 -
conseguiu conseguir VMIS3S0 1 02524171-v:0.00519943/02213336-v:0.00444774
eleger eleger VMN0000 0.529581 02400760-v:0.00346557/00676864-v:0.0033491/01710481-v:0.00316738
a o DA0FS0 0.675415 -
maioria maioria NCFS000 1 05122557-n:0.003308/13581067-n:0.00327282/15152062-n:0.00318056
de de SP 1 -
os o DA0MP0 0.958022 - o PD0MP00 0.021587 - o PP3MPA0 0.0203911 -
deputados deputado NCMP000 0.986111 09830400-n:0.00471347/10005934-n:0.00466204
estaduais estadual AQ0CP00 1 -
, , Fc 1 -
de de SP 1 -
os o DA0MP0 0.958022 - o PD0MP00 0.021587 - o PP3MPA0 0.0203911 -
deputados deputado NCMP000 0.986111 09830400-n:0.00471347/10005934-n:0.00466204
federais federal AQ0CP00 0.960748 01606214-a:0.00236515/01107206-a:0.00230306/02725829-a:0.00229034/01106129-a:0.00223601
e e CC 0.999951 -
de de SP 1 -
os o DA0MP0 0.958022 - o PD0MP00 0.021587 - o PP3MPA0 0.0203911 -
senadores senador NCMP000 1 10578471-n:0.0109206
. . Fp 1 -

Contrariando contrariar VMG0000 1 02558172-v:0.00653569
os o DA0MP0 0.958022 -
que que PR0CN00 0.584265 -
consideraram considerar VMIS3P0 0.65 00689950-v:0.00103041/00690614-v:0.00100415/00693780-v:0.000992289/02166460-v:0.000965067/00712135-v:0.000919082/00690305-v:0.000867972/00689809-v:0.00086512
o o DA0MS0 0.950254 -
resultado resultado NCMS000 0.936047 11410625-n:0.00134108/07292694-n:0.00133578/07291312-n:0.000857454/11416988-n:0.000846185/07295507-n:0.000823355/06746005-n:0.00081953/07293546-n:0.000753538/11411610-n:0.000740673
uma um DI0FS0 0.903495 -
grande grande AQ0CS00 0.998339 01382086-a:0.00346064/01278251-a:0.00159553/01830403-a:0.00157478/01114658-a:0.00157118/01387149-a:0.00152214/01677433-a:0.00151648/01276872-a:0.00151404/01453084-a:0.00147531
vitória vitória NCFS000 1 07473441-n:0.00182647/07354731-n:0.00115589/07319103-n:0.00112254/07528097-n:0.00111695/13259917-n:0.00107187/09567913-n:0.00101282
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
partido partido NCMS000 0.98773 -
governista governista AQ0CS00 0.477912 -
, , Fc 1 -
Aureliano aureliano NP00SP0 1 -
foi ir VMIS3S0 0.5 01835496-v:0.000849199/02051694-v:0.000429725/01955984-v:0.000419018/01995549-v:0.000413302/01904930-v:0.000402723/02072849-v:0.000391288/02009433-v:0.000372218/01957529-v:0.000369858/01935233-v:0.000360299/02102398-v:0.000345718/00341560-v:0.00034334/02685951-v:0.000331159/01849221-v:0.000319514/02058994-v:0.000318946/01882814-v:0.000318012/01846916-v:0.000314683/02102002-v:0.000313598/01841079-v:0.00029803/02686471-v:0.000289688/00343898-v:0.000282804/01839538-v:0.000281848
o o DA0MS0 0.950254 -
único único AQ0MS00 0.796053 02215087-a:0.00356412/00505853-a:0.00336808
membro membro NCMS000 1 10307234-n:0.00176142/05559908-n:0.00168001/05560244-n:0.0016106/13810615-n:0.00151654
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
governo governo NCMS000 0.914011 08050678-n:0.00231376/01124794-n:0.00221191/00815173-n:0.00203403
a a SP 0.313151 -
afirmar afirmar VMN0000 0.331148 01011725-v:0.00138002/01017643-v:0.00137786/01016002-v:0.0013511/00758333-v:0.00127336/01019643-v:0.00122211
que que CS 0.398036 -
a o DA0FS0 0.675415 -
Arena arena NP00O00 1 02736511-n:0.00630278
, , Fc 1 -
embora embora CS 0.929712 -
ainda ainda RG 1 00047534-r:0.0063258
majoritária majoritário AQ0FS00 1 -
, , Fc 1 -
havia haver VMII3S0 0.533333 02616713-v:0.00689559
sido ser VMP00SM 1 02604760-v:0.00737428
derrotada derrotar VMP00SF 0.992518 01101913-v:0.00219722/01108148-v:0.00192562/01109259-v:0.00140576/01108627-v:0.00134882/01104018-v:0.00125757
em em SP 1 -
as o DA0FP0 1 -
urnas urna NCFP000 1 04516214-n:0.00323002/02782681-n:0.00294614
, , Fc 1 -
principalmente principal RG 1 -
em em SP 1 -
os o DA0MP0 1 -
grandes grande AQ0CP00 0.920918 01382086-a:0.00346064/01278251-a:0.00159553/01830403-a:0.00157478/01114658-a:0.00157118/01387149-a:0.00152214/01677433-a:0.00151648/01276872-a:0.00151404/01453084-a:0.00147531
centros centro NCMP000 1 08521816-n:0.00258366/08524262-n:0.00228606/06214379-n:0.00201865
urbanos urbano AQ0MP00 1 02052333-a:0.00231877/02821071-a:0.00217945/02865172-a:0.002117
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Sul sul NP00G00 1 13833375-n:0.00337726/08563085-n:0.00289818
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
país país NCMS000 1 08654360-n:0.00185899/08544813-n:0.00181455/08168978-n:0.00181358/08552138-n:0.00178583
. . Fp 1 -

Em em SP 1 -
dezembro [??:??/12/??:??.??:??] W 1 -
fez fazer VMIS3S0 0.997449 02367363-v:0.00108499/00120316-v:0.000975949/01645601-v:0.000975606/01752884-v:0.000947642/02526085-v:0.000730639/00010435-v:0.000641733/01652139-v:0.000615572/01714208-v:0.000585063/01712704-v:0.000576609/01640207-v:0.000571921/01719921-v:0.000563113/01752495-v:0.000561879/01642924-v:0.000552406/01627355-v:0.000547735/01754737-v:0.000547597/01629000-v:0.000546409/01438902-v:0.000538159/01628197-v:0.000536872/02560767-v:0.000536188/00665476-v:0.000521778/01739814-v:0.000520621/01431987-v:0.000510062/02374764-v:0.00050399/01685313-v:0.000502956/01649024-v:0.00049614/00012267-v:0.00049108/02599636-v:0.000474388
uma um DI0FS0 0.903495 -
segunda segundo AO0FS00 0.944444 -
viagem viagem NCFS000 1 00306426-n:0.00404494/00312784-n:0.00381784/00295701-n:0.00375589/00312553-n:0.00367361
a a SP 1 -
os o DA0MP0 0.958022 - o PD0MP00 0.021587 - o PP3MPA0 0.0203911 -
Estados_Unidos estados_unidos NP00G00 1 -
, , Fc 1 -
a o DA0FS0 0.675415 -
convite convite NCMS000 1 07186148-n:0.0143745
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Johns_Hopkins_University johns_hopkins_university NP00G00 1 -
, , Fc 1 -
onde onde RG 0.980752 -
pronunciou pronunciar VMIS3S0 1 00978549-v:0.00502527/00989602-v:0.00470813/00971650-v:0.00469679
uma um DI0FS0 0.903495 -
conferência conferência NCFS000 1 07142566-n:0.0140067
sobre sobre SP 0.997342 -
as o DA0FP0 0.974798 -
relações relação NCFP000 1 00031921-n:0.00212501/13791389-n:0.00168375/13812607-n:0.00142991/13780449-n:0.00134771/13794417-n:0.00133312/13795489-n:0.00132813/13795695-n:0.00128394/13928388-n:0.00126906/13928668-n:0.00124839/13780719-n:0.001243/13811410-n:0.00119034/00032823-n:0.00117238
entre entre SP 0.987856 -
o o DA0MS0 0.950254 -
Brasil brasil NP00O00 1 12489524-n:0.0143091
e e CC 0.999951 -
aquele aquele DD0MS0 0.780172 -
país país NCMS000 1 08168978-n:0.00378248/08654360-n:0.00375925/08552138-n:0.00371983/08544813-n:0.00370155
. . Fp 1 -

Em em SP 1 -
Washington washington NP00G00 1 -
, , Fc 1 -
fez fazer VMIS3S0 0.997449 02367363-v:0.0011614/01645601-v:0.00106261/00120316-v:0.00101712/01752884-v:0.000998498/02526085-v:0.000704357/00010435-v:0.000696056/01652139-v:0.000643028/01640207-v:0.00063337/01714208-v:0.000629391/01431987-v:0.000621152/01712704-v:0.00061855/01719921-v:0.000609702/01752495-v:0.000605398/01642924-v:0.000601569/01629000-v:0.000595822/01627355-v:0.000593044/01754737-v:0.000591501/01438902-v:0.000586466/01628197-v:0.000584832/02560767-v:0.000584378/01739814-v:0.000567185/00665476-v:0.000563244/02374764-v:0.00054961/01685313-v:0.000548043/01649024-v:0.000541191/00012267-v:0.000533981/02599636-v:0.000517282
contatos contato NCMP000 1 00046522-n:0.00541239/00039297-n:0.00523381/00125629-n:0.00516364
com com SP 1 -
o o DA0MS0 0.950254 -
vice vice AQ0CN00 1 -
presidente presidente NCMS000 1 -
Walter_Mondale walter_mondale NP00SP0 1 -
e e CC 0.999951 -
com com SP 1 -
o o DA0MS0 0.950254 -
assessor assessor NCMS000 0.632636 09774266-n:0.015638
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
presidente presidente NCMS000 0.998938 10467395-n:0.000202364/10467179-n:3.56997e-05/10468962-n:1.19015e-05/10468750-n:7.72988e-06/10468559-n:6.29778e-06/10469346-n:4.01032e-06
Jimmy_Carter jimmy_carter NP00SP0 1 -
para para SP 0.999444 -
segurança segurança NCFS000 1 14539268-n:0.00235103/14538472-n:0.00228074/04778267-n:0.00224934/04856308-n:0.0022177/06685754-n:0.00218595/05697135-n:0.0021651/07526338-n:0.00215302
nacional nacional AQ0CS00 0.966867 01105840-a:0.00265353/01567862-a:0.00235209/02988060-a:0.00225709/02988402-a:0.00216488/02988281-a:0.00209618/01861776-a:0.00202148/01038332-a:0.0019985
, , Fc 1 -
Zbigniew_Brzezinsky zbigniew_brzezinsky NP00SP0 1 -
. . Fp 1 -

Encontrou encontrar VMIS3S0 1 -
se se PP3CN00 1 -
em em SP 1 -
Nova_Iorque nova_iorque NP00G00 1 -
com com SP 1 -
o o DA0MS0 0.950254 -
secretário-geral secretário-geral NCMS000 1 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Organização_das_Nações_Unidas organização_das_nações_unidas NP00O00 1 -
( ( Fpa 1 -
ONU onu NP00O00 1 -
) ) Fpt 1 -
, , Fc 1 -
Kurt_Waldheim kurt_waldheim NP00SP0 1 -
, , Fc 1 -
e e CC 0.999951 -
de de SP 1 -
lá lá RG 0.994505 00082308-r:0.0106526
partiu partir VMIS3S0 1 02009433-v:0.00288115/02015598-v:0.00181842/02008396-v:0.0014861/01848718-v:0.00141867/02016062-v:0.00118841/02010400-v:0.00117576/02011437-v:0.00115964/02383440-v:0.0011402/01842204-v:0.00112836/02249293-v:0.0011199
para para SP 0.999444 -
Londres londres NP00G00 1 -
com com SP 1 -
a o DA0FS0 0.675415 -
finalidade finalidade NCFS000 1 05982152-n:0.0116928
de de SP 1 -
discutir discutir VMN0000 0.32973 00813978-v:0.00574502/00773432-v:0.00571142
assuntos assunto NCMP000 1 05814291-n:0.00617127/06599788-n:0.00608269
ligados ligar VMP00PM 0.972603 01354673-v:0.00411163/02623194-v:0.00282772/01355411-v:0.00265731/00667936-a:0.00255456
a a SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
área área NCFS000 1 08509442-n:0.00572324/05999134-n:0.00512089
econômico-financeira econômico-financeira AQ0FS00 1 -
. . Fp 1 -

# # Fz 1 -
# # Fz 1 -
Vice vice AQ0CN00 1 -
presidente presidente NCMS000 1 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
República_Em república_em NP00O00 1 -
15_de_março_de_1979 [??:15/3/1979:??.??:??] W 1 -
o o DA0MS0 0.950254 -
general general NCMS000 0.632636 10123844-n:0.00959482/10125786-n:0.00833057
João_Batista_Figueiredo joão_batista_figueiredo NP00SP0 1 -
assumiu assumir VMIS3S0 1 00632236-v:0.00567334/00524682-v:0.00564541/02381726-v:0.00558646
a o DA0FS0 0.675415 -
presidência presidência NCFS000 1 15266265-n:0.00825342/00596807-n:0.00823626
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
República república NP00O00 1 08168978-n:0.0086127/08361329-n:0.00846421
juntamente junto RG 1 -
com com SP 1 -
o o DA0MS0 0.950254 -
vice vice AQ0CN00 1 -
presidente presidente NCMS000 1 -
Aureliano_Chaves aureliano_chaves NP00SP0 1 -
. . Fp 1 -

Em em SP 1 -
o o DA0MS0 1 -
dia_4_de_julho [??:4/7/??:??.??:??] W 1 -
, , Fc 1 -
Aureliano aureliano NP00SP0 1 -
foi ir VMIS3S0 0.5 01835496-v:0.00100296/02051694-v:0.000531685/01955984-v:0.000507835/01995549-v:0.000499851/01904930-v:0.000496658/02072849-v:0.000486296/02009433-v:0.000471413/01957529-v:0.000439819/01935233-v:0.000436275/00341560-v:0.000428836/02102398-v:0.00042504/02685951-v:0.000399366/02058994-v:0.000397663/01882814-v:0.000392255/02102002-v:0.000392091/01846916-v:0.000387273/01849221-v:0.000385752/01841079-v:0.000370329/02686471-v:0.00035633/01839538-v:0.000348193/00343898-v:0.000342534
escolhido escolher VMP00SM 0.992518 00674607-v:0.00248888/00676450-v:0.00110243/02400760-v:0.00109788/00676864-v:0.00103893/00679239-v:0.00101721/00677683-v:0.00100461/01710481-v:0.000984218/00677203-v:0.000928396
por por SP 1 -
Figueiredo figueiredo NP00SP0 1 -
para para SP 0.999444 -
presidir presidir VMN0000 0.529581 02443609-v:0.00788351
a o DA0FS0 0.675415 -
Comissão_Nacional_de_Energia comissão_nacional_de_energia NP00O00 1 -
, , Fc 1 -
órgão órgão NCMS000 1 03854065-n:0.00129345/05297523-n:0.00125358/03273551-n:0.00117021/03494537-n:0.00110234/13087625-n:0.00109336/06595056-n:0.00109061/08349350-n:0.00106492
de de SP 1 -
cúpula cúpula NCFS000 1 03220513-n:0.00548043/03148727-n:0.00411452
voltado voltar VMP00SM 0.992495 00959714-v:0.00844205
para para SP 0.999444 -
a o DA0FS0 0.675415 -
formulação formulação NCFS000 1 05836275-n:0.00398653/00940842-n:0.00388963
de de SP 1 -
uma um DI0FS0 0.903495 -
política política NCFS000 0.28594 06656408-n:0.00182753/06148148-n:0.0018097/05901508-n:0.0017514/13840719-n:0.00158866/00611972-n:0.00158065
nacional nacional AQ0CS00 0.966867 01567862-a:0.00161589/01105840-a:0.00143984/02988060-a:0.00120319/02988402-a:0.00114947/02988281-a:0.00110793/01861776-a:0.00106165/01038332-a:0.00105502
capaz capaz AQ0CS00 1 00051045-a:0.00136397/00306314-a:0.00126341/01020393-a:0.000875917/00051373-a:0.000779715/00001740-a:0.000748808/01371258-a:0.00061395/01020885-a:0.000608209/00852197-a:0.000603642/00308015-a:0.000602551/00510348-a:0.00058701/00306663-a:0.000582633/01370141-a:0.000581507/00135455-a:0.000571495
de de SP 1 -
propor propor VMN0000 0.533333 00879540-v:0.00137598/02401523-v:0.00129769/02396716-v:0.00121921/00878136-v:0.00121189/00875394-v:0.00117535/02722663-v:0.001109/00879764-v:0.00107434
soluções solução NCFP000 1 14586258-n:0.00175465/14589223-n:0.00170957/05661668-n:0.00169608/06743506-n:0.00165577/14588492-n:0.0015736
para para SP 0.999444 -
os o DA0MP0 0.958022 -
problemas problema NCMP000 1 06784003-n:0.00163768/05687338-n:0.00139759/05686955-n:0.00130797/14410605-n:0.00130239/14408086-n:0.0012304/07289014-n:0.00119705/05833022-n:0.00112537
concretos concreto AQ0MP00 0.667364 00013160-a:0.0040076/02260477-a:0.00369972
criados criar VMP00PM 0.571954 01617192-v:0.00216612/01621555-v:0.00196809/01753788-v:0.00182836/01640207-v:0.00172177/01685313-v:0.00152379
por por SP 1 -
a o DA0FS0 1 -
crise crise NCFS000 1 13933560-n:0.00409699/07417644-n:0.00394439
energética energético AQ0FS00 0.667332 00873603-a:0.00842467
internacional internacional AQ0CS00 0.879781 01568375-a:0.00445595/01037885-a:0.00389355
. . Fp 1 -

A o DA0FS0 0.675415 -
nomeação nomeação NCFS000 1 00163779-n:0.00694867/00164152-n:0.00596474
de de SP 1 -
um um DI0MS0 0.877848 -
civil civil AQ0CS00 0.991803 01517921-a:0.00309131/02697116-a:0.00237181/01518161-a:0.00230997/00412355-a:0.00222716/02696920-a:0.00217354
para para SP 0.999444 -
um um DI0MS0 0.877848 -
órgão órgão NCMS000 1 03854065-n:0.0019349/05297523-n:0.00184191/03273551-n:0.00175331/03494537-n:0.00165243/06595056-n:0.00163574/13087625-n:0.00163475/08349350-n:0.0016182
de de SP 1 -
essa esse DD0FS0 1 -
importância importância NCFS000 1 05170574-n:0.00244861/05168261-n:0.00243069/05169507-n:0.00231183/14433587-n:0.00209391/05138208-n:0.00204937/14434681-n:0.00202168
significou significar VMIS3S0 1 00931852-v:0.00342456/00955148-v:0.00326531/00931467-v:0.00320603/00932324-v:0.00315525
um um DI0MS0 0.877848 -
redimensionamento redimensionamento NCMS000 1 -
político político AQ0MS00 0.87037 02857407-a:0.00572781/02857587-a:0.00558273
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
papel papel NCMS000 1 14974264-n:0.00272282/00720565-n:0.00202998/05929008-n:0.00186508/06255777-n:0.00181635/15074962-n:0.00181054/15093938-n:0.00179656/06255613-n:0.00174852
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
vice vice AQ0CN00 1 -
presidente presidente NCMS000 1 -
, , Fc 1 -
bastante bastante RG 0.992424 00059171-r:0.00668084/00145571-r:0.0061717
reduzido reduzir VMP00SM 0.992518 00441445-v:0.0020951/00429060-v:0.00120384/00241038-v:0.00110542/00045817-v:0.00104994/00245289-v:0.00104601/00881735-a:0.0010451/00441881-v:0.00101719/00267855-v:0.00100309/00439958-v:0.000992551/00233089-v:0.000991601/00236999-v:0.000989087/01213090-a:0.000908716
em em SP 1 -
os o DA0MP0 1 -
últimos último AO0MP00 0.996032 01010271-a:0.0116166
tempos tempo NCMP000 1 15113229-n:0.0014507/11524662-n:0.00124027/15122231-n:0.00110036/15246353-n:0.00108155/15269513-n:0.0010545/15239579-n:0.00104972/15236475-n:0.0010193/00028270-n:0.000998591/15239292-n:0.000993128/07086518-n:0.000987962/15270431-n:0.000977035/15248564-n:0.00092084/11456462-n:0.000860215
. . Fp 1 -

Em em SP 1 -
o o DA0MS0 1 -
segundo segundo AO0MS00 0.19746 -
semestre semestre NCMS000 0.97619 15225249-n:0.0109726/15225797-n:0.00916785
de de SP 1 -
1979 1979 Z 1 -
, , Fc 1 -
a o DA0FS0 0.675415 -
reformulação reformulação NCFS000 1 -
partidária partidário AQ0FS00 0.588046 00996343-a:0.0156092
foi ir VMIS3S0 0.5 01835496-v:0.00196744/02051694-v:0.0011209/01955984-v:0.00104638/01995549-v:0.00102006/02072849-v:0.0010048/01904930-v:0.000960301/02009433-v:0.000944731/01935233-v:0.000914554/01957529-v:0.000905763/02102398-v:0.000883343/00341560-v:0.000869119/02685951-v:0.000821033/01882814-v:0.000819676/02058994-v:0.000817248/02102002-v:0.000809321/01846916-v:0.000809066/01849221-v:0.000801087/01841079-v:0.000769363/02686471-v:0.000746259/01839538-v:0.000728562/00343898-v:0.000717718
colocada colocar VMP00SF 0.992518 01567275-v:0.00202995/01544692-v:0.00194849/00050652-v:0.00190651/01500372-v:0.00185097/01987160-v:0.00184586/00665476-v:0.00184209/02126430-a:0.00177318/01613239-v:0.0017341/01496497-v:0.00167367
em em SP 1 -
a o DA0FS0 1 -
pauta pauta NCFS000 0.776431 05667613-n:0.00869367/06861860-n:0.00863986
de de SP 1 -
discussões discussão NCFP000 1 07181935-n:0.00318331/07183151-n:0.00271582/07140659-n:0.0025787/07184149-n:0.00255951/07140978-n:0.00252538/07138085-n:0.002489/01170813-n:0.00232429
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
partido partido NCMS000 0.98773 -
governista governista AQ0CS00 0.477912 -
. . Fp 1 -

Aureliano aureliano NP00SP0 1 -
, , Fc 1 -
contrapondo contrapor VMG0000 1 -
se se PP3CN00 1 -
a a SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
tese tese NCFS000 0.969804 06755454-n:0.00329977/06409085-n:0.00328251
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
manutenção manutenção NCFS000 1 13365286-n:0.00420909/13366311-n:0.00340271
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
unidade unidade NCFS000 1 00003553-n:0.00199117/13583724-n:0.00193461/13810323-n:0.00178559/09465459-n:0.00176618
partidária partidário AQ0FS00 0.588046 00996343-a:0.0065035
defendida defender VMP00SF 0.992518 01128193-v:0.00281446/01129876-v:0.00207468/00895304-v:0.00204894/01127795-v:0.00202108/02733122-v:0.00196203/01149138-v:0.00195417/01129337-v:0.00194149
por por SP 1 -
o o DA0MS0 1 -
então então RG 0.994792 -
ministro ministro NCMS000 0.99763 10320863-n:0.0036217/00585810-n:0.00355154
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Justiça justiça NP00V00 1 00694681-n:0.0021743/00694866-n:0.00135237/04850117-n:0.00124939/04839154-n:0.00115047/04826235-n:0.00110345/04850341-n:0.00108696/08135342-n:0.000973266
, , Fc 1 -
Petrônio_Portela petrônio_portela NP00SP0 1 -
, , Fc 1 -
defendeu defender VMIS3S0 1 01128193-v:0.00281446/01129876-v:0.00207468/00895304-v:0.00204894/01127795-v:0.00202108/02733122-v:0.00196203/01149138-v:0.00195417/01129337-v:0.00194149
a o DA0FS0 0.675415 -
formação formação NCFS000 1 00883297-n:0.00186709/08426461-n:0.00178409/00925207-n:0.00173289/03385117-n:0.00168686
de de SP 1 -
dois 2 Z 1 -
partidos partido NCMP000 0.98374 -
que que PR0CN00 0.584265 -
sustentassem sustentar VMSI3P0 1 01184625-v:0.00246497/01219004-v:0.00181637/02663340-v:0.00177084/01016778-v:0.00169607
politicamente politicamente RG 1 00115745-r:0.00348671/00115859-r:0.00345252
o o DA0MS0 0.950254 -
governo governo NCMS000 0.914011 08050678-n:0.0025688/01124794-n:0.00240139/00815173-n:0.00220289
, , Fc 1 -
solucionando solucionar VMG0000 1 -
, , Fc 1 -
assim assim RG 0.998008 00121002-r:0.00675005
, , Fc 1 -
as o DA0FP0 0.974798 -
divergências divergência NCFP000 1 05863302-n:0.00346385/01004072-n:0.0033702
existentes existente AQ0CP00 1 00928525-a:0.00163195/00927017-a:0.00140419/01932973-a:0.00138685/01847101-a:0.00134279/01731786-a:0.00131426
em em SP 1 -
o o DA0MS0 1 -
interior interior NCMS000 0.992424 08588294-n:0.00448006/08588699-n:0.00333431
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
própria próprio AQ0FS00 0.994186 01104026-a:0.00346066/01104889-a:0.00322098
Arena arena NP00G00 1 02736511-n:0.00682527
. . Fp 1 -

Após após SP 1 -
um um DI0MS0 0.877848 -
período período NCMS000 1 15113229-n:0.00134162/15248564-n:0.000768011/15247518-n:0.00074489/15254028-n:0.00070984/15144371-n:0.000699396/15290337-n:0.000687534/15248020-n:0.000662108/15122231-n:0.000657385/15236475-n:0.000633869/15248269-n:0.000630439/15249236-n:0.000612162/15224486-n:0.000605452/15120346-n:0.000577166/15134490-n:0.000566053
de de SP 1 -
intensos intenso AQ0MP00 1 01509527-a:0.0027286/01514374-a:0.00161698/01512275-a:0.00160201/00393683-a:0.00154756/00803275-a:0.00154728
debates debate NCMP000 0.980769 07140659-n:0.00267773/07140978-n:0.00226786/07242104-n:0.00219544/07142365-n:0.00203236
, , Fc 1 -
em em SP 1 -
29_de_novembro [??:29/11/??:??.??:??] W 1 -
o o DA0MS0 0.950254 -
Congresso_Nacional congresso_nacional NP00O00 1 -
aprovou aprovar VMIS3S0 1 00806502-v:0.00184715/02453889-v:0.0018143/00861725-v:0.00176118/00673983-v:0.00169472/02447793-v:0.00168056
a o DA0FS0 0.675415 -
extinção extinção NCFS000 1 13963032-n:0.00160945/07332691-n:0.00149568/14012173-n:0.00146019/05758692-n:0.00137246/00229934-n:0.00133188/13478342-n:0.00129604
de de SP 1 -
os o DA0MP0 0.958022 - o PD0MP00 0.021587 - o PP3MPA0 0.0203911 -
partidos partido NCMP000 0.98374 -
políticos político AQ0MP00 0.861842 02857407-a:0.00801809/02857587-a:0.00781249
existentes existente AQ0CP00 1 00928525-a:0.00196169/00927017-a:0.00168872/01932973-a:0.00166323/01847101-a:0.00161132/01731786-a:0.00157932
e e CC 0.999951 -
as o DA0FP0 0.974798 -
forças força NCFP000 0.991803 05030806-n:0.00147836/00965404-n:0.00147695/05034225-n:0.00138961/11458624-n:0.00137715/05030680-n:0.00135802/05194151-n:0.00133848
políticas político AQ0FP00 0.658537 02857407-a:0.00801809/02857587-a:0.00781249
que que PR0CN00 0.584265 -
compunham compor VMII3P0 1 02621395-v:0.00327386/01656788-v:0.00282868/01705494-v:0.00278282
a o DA0FS0 0.675415 -
antiga antigo AQ0FS00 1 00669138-a:0.00771891
Arena arena NP00G00 1 02736511-n:0.00818995
