<OUTPUT SRCFILE="1032.raw">
Antônio_Mendes_Canale antônio_mendes_canale NP00SP0 1 -
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Senado senado NP00O00 1 08161477-n:0.0103363
. . Fp 1 -

Ainda ainda RG 1 00047534-r:0.00821594
em em SP 1 -
esse esse DD0MS0 0.946429 - esse PD0MS00 0.0535714 -
mesmo mesmo PI0MS00 0.176901 -
mês mês NCMS000 1 15206296-n:0.00362511/15209413-n:0.00350408/15207872-n:0.00291545
, , Fc 1 -
Mendes_Canale mendes_canale NP00SP0 1 -
foi ir VMIS3S0 0.5 01835496-v:0.00102831/02051694-v:0.000561877/01955984-v:0.000531774/01995549-v:0.000520457/02072849-v:0.000505848/01904930-v:0.000498822/02009433-v:0.000477371/01957529-v:0.000462264/01935233-v:0.000462146/02102398-v:0.000445825/00341560-v:0.000437221/02685951-v:0.000426884/02058994-v:0.000411617/01882814-v:0.000411394/01846916-v:0.000406665/02102002-v:0.000405283/01849221-v:0.000404009/01841079-v:0.000386348/02686471-v:0.000373884/01839538-v:0.000364893/00343898-v:0.000359451
acusado acusar VMP00SM 0.809524 00843468-v:0.00362102/00842989-v:0.00360705/00842772-v:0.0026894
por por SP 1 -
o o DA0MS0 1 -
então então RG 0.994792 -
deputado deputado NCMS000 0.993827 09830400-n:0.00400262/10005934-n:0.00395995
estadual estadual AQ0CS00 1 -
emedebista emedebista AQ0CS00 0.26082 -
, , Fc 1 -
Sérgio_Cruz sérgio_cruz NP00SP0 1 -
, , Fc 1 -
de de SP 1 -
ser ser VMN0000 0.33093 02604760-v:0.0197196
o o DA0MS0 0.950254 -
mandante mandante NCCS000 0.632636 -
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
atentado atentado NCMS000 0.652137 -
sofrido sofrer VMP00SM 0.992509 00065639-v:0.0051154/00065370-v:0.00361628/00065070-v:0.00309044/00078401-v:0.0014976/00926141-a:0.00124321/02108377-v:0.00124141/01794668-v:0.00117968
por por SP 1 -
ele ele PP3MS00 1 -
, , Fc 1 -
não não RN 0.99985 00118531-r:0.00854816
tendo ter VMG0000 0.996894 00065639-v:0.0051154/00065370-v:0.00361628/02632167-v:0.00230309/02204692-v:0.00222968
sido ser VMP00SM 1 02604760-v:0.0197196
, , Fc 1 -
contudo contudo CC 1 -
, , Fc 1 -
comprovada comprovar VMP00SF 0.992518 02533282-v:0.00877067
a a SP 0.313151 -
acusação acusação NCFS000 1 07234230-n:0.00436294/07237409-n:0.00293216/06561942-n:0.00292249
contra contra SP 0.996248 -
o o DA0MS0 0.950254 -
senador senador NCMS000 1 10578471-n:0.00927841
. . Fp 1 -

Em em SP 1 -
1976 1976 Z 1 -
foi ir VMIS3S0 0.5 01835496-v:0.00143428/02051694-v:0.00080137/01955984-v:0.000751125/01995549-v:0.000731111/02072849-v:0.000718539/01904930-v:0.000694267/02009433-v:0.000676875/01935233-v:0.000653494/01957529-v:0.000651587/02102398-v:0.000632727/00341560-v:0.000620912/01882814-v:0.000586143/02058994-v:0.000584932/02685951-v:0.000583109/02102002-v:0.000580528/01846916-v:0.000578674/01849221-v:0.000573263/01841079-v:0.000550154/02686471-v:0.000535631/01839538-v:0.00052084/00343898-v:0.000512586
membro membro NCMS000 1 10307234-n:0.00343378/05559908-n:0.00311027/05560244-n:0.00298338/13810615-n:0.00281629
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
delegação delegação NCFS000 1 08402442-n:0.00629294/01140839-n:0.00396377/01140471-n:0.00386669
brasileira brasileiro AQ0FS00 0.822581 02966829-a:0.0120667
em em SP 1 -
o o DA0MS0 1 -
Parlamento_Latino-Americano parlamento_latino-americano NP00O00 1 -
, , Fc 1 -
em em SP 1 -
a o DA0FS0 1 -
reunião reunião NCFS000 1 07975026-n:0.00214701/01229938-n:0.00165293/08307589-n:0.00120695/01014066-n:0.00117533/07951464-n:0.00113753/01230965-n:0.00111862/08310389-n:0.00105904/00382474-n:0.00105711/01231686-n:0.00104709/01014990-n:0.00103949/08478371-n:0.000995259/08415774-n:0.000927895
conjunta conjunto AQ0FS00 0.71971 -
de de SP 1 -
as o DA0FP0 0.974798 - o PD0FP00 0.0142702 - o PP3FPA0 0.0109322 -
comissões comissão NCFP000 1 08402442-n:0.00629294/08324514-n:0.00275807/00773235-n:0.00227361/13320860-n:0.00222336/06478988-n:0.00220413
de de SP 1 -
Integração_Política integração_política NP00SP0 1 -
, , Fc 1 -
Econômica econômica NP00SP0 1 -
e e CC 0.999951 -
Social social NP00G00 1 -
em em SP 1 -
Willemstad willemstad NP00G00 1 -
, , Fc 1 -
em em SP 1 -
Curaçau curaçau NP00G00 1 -
, , Fc 1 -
em em SP 1 -
as o DA0FP0 1 -
Antilhas_Holandesas antilhas_holandesas NP00G00 1 -
. . Fp 1 -

Em em SP 1 -
o o DA0MS0 1 -
ano ano NCMS000 1 15202634-n:0.00234785/15203565-n:0.00229238/15203791-n:0.00220324/15153787-n:0.00203242/15204297-n:0.00202563/15201505-n:0.00201546/08238660-n:0.00201201/15202806-n:0.00198735/15203229-n:0.00191643/15273626-n:0.00189634
seguinte seguinte AQ0CS00 0.932099 00127948-a:0.00906933/00127815-a:0.00904265
esteve estar VMIS3S0 0.982759 02604760-v:0.00465498/02655135-v:0.00286584/00149583-v:0.00282725/01857392-v:0.00276421/02734338-v:0.00269955/02729963-v:0.00263656/00065495-v:0.00247386
em em SP 1 -
a o DA0FS0 1 -
Cidade_do_México cidade_do_méxico NP00G00 1 -
, , Fc 1 -
integrando integrar VMG0000 0.930126 00466651-v:0.00657885/00642980-v:0.0062138/00467451-v:0.0060464
a o DA0FS0 0.675415 -
delegação delegação NCFS000 1 08402442-n:0.00612613/01140839-n:0.00611395/01140471-n:0.00601068
brasileira brasileiro AQ0FS00 0.822581 02966829-a:0.0187673
a a SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
III_Conferência_Conjunta_do_Parlamento_Latino-Americano iii_conferência_conjunta_do_parlamento_latino-americano NP00O00 1 -
e e CC 0.999951 -
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Parlamento_Europeu parlamento_europeu NP00O00 1 -
. . Fp 1 -

Em em SP 1 -
outubro_de_1977 [??:??/10/1977:??.??:??] W 1 -
foi ir VMIS3S0 0.5 01835496-v:0.00322767/02051694-v:0.00185229/01955984-v:0.0017273/01995549-v:0.00169721/02072849-v:0.00166895/02009433-v:0.00156175/01904930-v:0.0015536/01935233-v:0.00151811/01957529-v:0.00149498/02102398-v:0.00146462/00341560-v:0.00144928/01882814-v:0.0013632/02058994-v:0.00135788/02685951-v:0.00135339/01846916-v:0.00134499/02102002-v:0.00133964/01849221-v:0.00133662/01841079-v:0.00128034/02686471-v:0.0012434/01839538-v:0.00121366/00343898-v:0.0011957
sancionada sancionar VMP00SF 0.992518 00806502-v:0.0284811
a o DA0FS0 0.675415 -
lei lei NCFS000 1 08441203-n:0.00972356/06532330-n:0.00835076/05872982-n:0.00695922/08456347-n:0.0065393
que que PR0CN00 0.584265 -
dividiu dividir VMIS3S0 1 01552519-v:0.00238355/02467662-v:0.00210052/01458973-v:0.00183472/01556921-v:0.00178795/01557774-v:0.00162008/01573515-v:0.00157771/01560731-v:0.00152813/00334186-v:0.00149015/01563724-v:0.00136104/01456463-v:0.00135301/02031158-v:0.00134887/01563005-v:0.00133935/01459696-v:0.00132064/01560984-v:0.00131595/02621853-v:0.00129518/01257173-v:0.00128145/01468576-v:0.00128047/00642098-v:0.00126468/01459542-v:0.00126317/00397576-v:0.00125696/01550817-v:0.00124766/01279833-v:0.00116162/00399074-v:0.00115748
em em SP 1 -
dois 2 Z 1 -
o o DA0MS0 0.950254 -
estado estado NCMS000 0.924757 00024720-n:0.00765151/13920835-n:0.00606606/13920429-n:0.00594064/13945919-n:0.00586776/14418395-n:0.00577584
de de SP 1 -
Mato_Grosso mato_grosso NP00SP0 1 -
. . Fp 1 -

Surgiria surgir VMIC3S0 0.614713 01990694-v:0.00932618/00426581-v:0.00914144
assim assim RG 0.998008 00121002-r:0.017984
, , Fc 1 -
a_partir_de a_partir_de SP 1 -
janeiro_de_1979 [??:??/1/1979:??.??:??] W 1 -
, , Fc 1 -
o o DA0MS0 0.950254 -
estado estado NCMS000 0.924757 00024720-n:0.00530837/13920835-n:0.00409079/13945919-n:0.00401049/13920429-n:0.00396602/14418395-n:0.00385385
de de SP 1 -
Mato_Grosso_do_Sul mato_grosso_do_sul NP00G00 1 -
, , Fc 1 -
tendo ter VMG0000 0.996894 00065639-v:0.00714504/00065370-v:0.00498492/02204692-v:0.00487018/02632167-v:0.00469032
Campo_Grande campo_grande NP00G00 1 -
como como CS 0.751351 -
capital capital NCFS000 0.498759 08524735-n:0.0117618/08518505-n:0.00947467
e e CC 0.999951 -
um um DI0MS0 0.877848 -
governador governador NCMS000 0.980769 10140314-n:0.00983426/10541229-n:0.00964164
nomeado nomear VMP00SM 0.97619 02475922-v:0.0035227/02396205-v:0.00344143/02396716-v:0.00332945/01028748-v:0.00328849/02400760-v:0.00319267/02401523-v:0.00312286
. . Fp 1 -

O o DA0MS0 0.950254 -
antigo antigo AQ0MS00 0.991071 00669138-a:0.025705
estado estado NCMS000 0.924757 00024720-n:0.00807813/13920835-n:0.00606558/13920429-n:0.0059441/13945919-n:0.00586259/14418395-n:0.00577762
de de SP 1 -
Mato_Grosso mato_grosso NP00SP0 1 -
permaneceria permanecer VMIC3S0 0.65 00117985-v:0.00580571/02731024-v:0.00578724/01857392-v:0.00497148/02731242-v:0.00495003/02639075-v:0.00491497/02727462-v:0.0046419
com com SP 1 -
Cuiabá cuiabá NP00G00 1 -
como como CS 0.751351 -
sua seu DP3FSS 0.929764 -
capital capital NCFS000 0.498759 08524735-n:0.0174002/08518505-n:0.0141747
. . Fp 1 -

Com com SP 1 -
a o DA0FS0 0.675415 -
divisão divisão NCFS000 1 00385791-n:0.00140151/00397953-n:0.00138597/01083645-n:0.00131866/00870912-n:0.00130507/08220714-n:0.00129116/07181842-n:0.00120461
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
estado estado NCMS000 0.924757 00024720-n:0.00230493/13920835-n:0.0016991/13945919-n:0.00164747/13920429-n:0.00162819/14418395-n:0.00157727
, , Fc 1 -
a o DA0FS0 0.675415 -
Arena arena NP00O00 1 02736511-n:0.00744529
viu ver VMIS3S0 1 -
se se PP3CN00 1 -
dividida dividir VMP00SF 0.9925 02467662-v:0.000872684/01552519-v:0.00071462/01556921-v:0.00049343/01458973-v:0.00049073/00642098-v:0.000469219/01557774-v:0.000467235/01563724-v:0.000431534/02621853-v:0.000429469/02031158-v:0.00042751/01573515-v:0.000422276/00334186-v:0.000415568/01563005-v:0.000413365/01560731-v:0.000403234/01456463-v:0.000356164/01459696-v:0.000355025/01560984-v:0.000346043/01257173-v:0.000338267/01468576-v:0.00033644/00397576-v:0.000334661/01550817-v:0.000334581/01459542-v:0.000331464/00399074-v:0.000304925/01279833-v:0.000303895/02480747-a:0.000291248
também também RG 0.998533 00047534-r:0.00747358
em em SP 1 -
duas 2 Z 1 -
grandes grande NCCP000 0.0790816 00622068-n:0.00745563
correntes corrente AQ0CP00 0.667364 -
: : Fd 1 -
a o DA0FS0 0.675415 -
ortodoxa ortodoxo NCFS000 0.601856 -
( ( Fpa 1 -
formada formar VMP00SF 0.992518 01659248-v:0.00414287/00142191-v:0.00404985
por por SP 1 -
antigos antigo NCMP000 0.261905 -
udenistas udenista AQ0CP00 0.528818 -
e e CC 0.999951 -
pessedistas pessedista AQ0CP00 0.431409 -
) ) Fpt 1 -
, , Fc 1 -
que que PR0CN00 0.584265 -
se se PP3CN00 0.861659 -
denominava denominar VMII3S0 0.383388 01030132-v:0.00471317/01028466-v:0.00386776
“ “ Fra 1 -
ala ala NCFS000 0.63812 04592741-n:0.00404737/02151625-n:0.00387934
democrática democrático AQ0FS00 1 00715140-a:0.0025865/02710530-a:0.00243867/00486539-a:0.00241556
” ” Frc 1 -
; ; Fx 1 -
e e CC 0.999951 -
a o DA0FS0 0.675415 -
“ “ Fra 1 -
independente independente AQ0CS00 1 00727564-a:0.00209134/00731606-a:0.00177462/02522938-a:0.00175726/01062393-a:0.00175401
” ” Frc 1 -
, , Fc 1 -
que que PR0CN00 0.584265 -
agrupava agrupar VMII3S0 0.533333 00656576-v:0.00773014
os o DA0MP0 0.958022 -
seguidores seguidor NCMP000 0.482736 09774783-n:0.00188336/10099375-n:0.00175118/10016103-n:0.00171134/10677713-n:0.00168492/10639925-n:0.0015882
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
ex ex AQ0CN00 1 -
governador governador NCMS000 1 -
Pedro_Pedrossian pedro_pedrossian NP00SP0 1 -
. . Fp 1 -

Maior maior AQ0CS00 0.979323 01395330-a:0.00226564/01471002-a:0.0022627/01511520-a:0.0021637/01383756-a:0.0019747
liderança liderança NCFS000 1 01256417-n:0.00312934/14433361-n:0.0028493/05617310-n:0.00276114
política político AQ0FS00 0.42812 02857407-a:0.0042248/02857587-a:0.00420154
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
estado estado NCMS000 0.924757 00024720-n:0.00353971/13945919-n:0.00237252/13920835-n:0.00198917/13920429-n:0.0018881/14418395-n:0.00182698
, , Fc 1 -
o o DA0MS0 0.950254 -
ex ex AQ0CN00 1 -
governador governador NCMS000 1 -
teve ter VMIS3S0 1 00065639-v:0.00338277/00065370-v:0.00236054/02204692-v:0.00232333/02632167-v:0.00225049
o o DA0MS0 0.950254 -
seu seu DP3MSS 0.957305 -
nome nome NCMS000 1 06333653-n:0.0018521/06319293-n:0.0015565/06337307-n:0.0013784/06317862-n:0.00134435/06320004-n:0.00132643/06338908-n:0.00125334/06720964-n:0.00125147
vetado vetar VMP00SM 0.984411 02473431-v:0.00862312
depois depois RG 1 00146281-r:0.00492082/00061203-r:0.00429919
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
denúncia denúncia NCFS000 1 07234230-n:0.00307603/07232988-n:0.00232421/06739782-n:0.00213175/07237561-n:0.00208248
de de SP 1 -
corrupção corrupção NCFS000 1 04853948-n:0.00161991/14561102-n:0.00158067/04850996-n:0.00144882/13453640-n:0.00138909/14440035-n:0.00138756/00272448-n:0.00138667
em em SP 1 -
o o DA0MS0 1 -
seu seu DP3MSS 0.957305 -
governo governo NCMS000 0.914011 01124794-n:0.00432616/08050678-n:0.00320473/00815173-n:0.00278252
, , Fc 1 -
feita fazer VMP00SF 0.803681 00120316-v:0.000926995/01752884-v:0.000712481/02367363-v:0.000707778/01645601-v:0.000639624/02526085-v:0.000487218/00010435-v:0.000442842/01652139-v:0.000410807/01712704-v:0.000376736/01752495-v:0.000372977/01640207-v:0.00037035/01714208-v:0.000369447/01642924-v:0.000363028/01627355-v:0.000356747/01719921-v:0.000355907/01754737-v:0.000353106/00665476-v:0.000348886/01438902-v:0.000347931/01629000-v:0.00034601/02560767-v:0.000342526/01628197-v:0.000341913/01739814-v:0.000331524/01431987-v:0.00032288/01685313-v:0.00031905/02374764-v:0.000318815/01649024-v:0.000314101/00012267-v:0.000311593/02599636-v:0.000299962
contra contra SP 0.996248 -
ele ele PP3MS00 1 -
por por SP 1 -
Mendes_Canale mendes_canale NP00SP0 1 -
e e CC 0.999951 -
por por SP 1 -
o o DA0MS0 1 -
ex ex AQ0CN00 1 -
governador governador NCMS000 1 -
José_Fragelli josé_fragelli NP00SP0 1 -
( ( Fpa 1 -
1971-1975 1971-1975 Z 1 -
) ) Fpt 1 -
, , Fc 1 -
ambos ambos PI0MP00 0.927632 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
“ “ Fra 1 -
ala ala NCFS000 0.63812 04592741-n:0.00468863/02151625-n:0.0044792
democrática democrático AQ0FS00 1 00715140-a:0.00300396/02710530-a:0.00281991/00486539-a:0.00279665
” ” Frc 1 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Arena arena NP00G00 1 02736511-n:0.00862128
. . Fp 1 -

A o DA0FS0 0.675415 -
indicação indicação NCFS000 1 06797169-n:0.00619571/06643408-n:0.00337674/06651577-n:0.0030545/06798472-n:0.00286601
de de SP 1 -
Harry_Amorim_da_Costa harry_amorim_da_costa NP00SP0 1 -
para para SP 0.999444 -
governar governar VMN0000 0.529581 02441022-v:0.0029826/01931768-v:0.00286985/02586619-v:0.00213797/02436349-v:0.00213221/02442205-v:0.00196814/01935104-v:0.00192795
o o DA0MS0 0.950254 -
novo novo AQ0MS00 0.998311 01730444-a:0.00317356/01642477-a:0.00299888/01641648-a:0.0028656/01687167-a:0.00283118
estado estado NCMS000 0.924757 00024720-n:0.00361341/13920835-n:0.00271099/13945919-n:0.00260423/13920429-n:0.00255958/14418395-n:0.00247735
, , Fc 1 -
frustrando frustrar VMG0000 1 01803003-v:0.00623952/02558172-v:0.00615702
a o DA0FS0 0.675415 -
expectativa expectativa NCFS000 1 05944958-n:0.00722874/05951323-n:0.00607314
em_torno_de em_torno_de SP 1 -
um um DI0MS0 0.877848 -
nome nome NCMS000 1 06333653-n:0.00247304/06319293-n:0.00211203/06337307-n:0.00186925/06317862-n:0.0018256/06320004-n:0.00180089/06338908-n:0.0016996/06720964-n:0.00169811
local local AQ0CS00 0.17716 01425529-a:0.0116492
, , Fc 1 -
não não RN 0.99985 00118531-r:0.0122226
foi ir VMIS3S0 0.5 01835496-v:0.0020996/02051694-v:0.000799683/01955984-v:0.000755296/01995549-v:0.00075448/02072849-v:0.000733569/01904930-v:0.000705094/01935233-v:0.000683684/02009433-v:0.000679198/01957529-v:0.000658589/02102398-v:0.000637285/00341560-v:0.000625559/01882814-v:0.00059074/02058994-v:0.000589562/02685951-v:0.00058773/01846916-v:0.000582709/02102002-v:0.000580491/01849221-v:0.000579423/01841079-v:0.000554078/02686471-v:0.000534101/01839538-v:0.000523541/00343898-v:0.000515404
bem bem RG 0.953148 00015471-r:0.00363526/00053152-r:0.003616/00053004-r:0.00360545
recebida receber VMP00SF 0.917585 02210855-v:0.00239625/02288295-v:0.00217385/00522751-v:0.00210197/02290461-v:0.00206671/02108377-v:0.00197545/00605893-a:0.00183566
por por SP 1 -
esses esse DD0MP0 0.865854 -
grupos grupo NCMP000 1 07951464-n:0.00199691/00031264-n:0.00170348/07996689-n:0.00107916/07997703-n:0.00104642/07965085-n:0.00099927/07961480-n:0.000980853/08400452-n:0.000950288/07961016-n:0.000948991/06016853-n:0.000938773/08240169-n:0.000921739/07954731-n:0.000913714/08400772-n:0.000855438/07954014-n:0.000838377
. . Fp 1 -

Ainda ainda RG 1 00047534-r:0.0205017
em em SP 1 -
1977 1977 Z 1 -
, , Fc 1 -
Canale canale NP00SP0 1 -
tornou tornar VMIS3S0 1 -
se se PP3CN00 1 -
primeiro-secretário primeiro-secretário NCMS000 1 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
mesa mesa NCFS000 1 03201208-n:0.00587447/04379243-n:0.00486399/03179701-n:0.00464329/07565259-n:0.00426239/04379964-n:0.0041177
em em SP 1 -
o o DA0MS0 1 -
Senado senado NP00O00 1 08161477-n:0.0206681
, , Fc 1 -
permanecendo permanecer VMG0000 1 00117985-v:0.0043485/02731024-v:0.00434197/01857392-v:0.00372914/02731242-v:0.00371219/02639075-v:0.0036866/02727462-v:0.00348235
em em SP 1 -
o o DA0MS0 1 -
cargo cargo NCMS000 1 00586262-n:0.0129775/13945102-n:0.0100756
até até SP 0.764262 -
1978 1978 Z 1 -
. . Fp 1 -

Como como CS 0.751351 -
representante representante NCCS000 0.97619 10522035-n:0.00159617/09774783-n:0.00136859/10638385-n:0.00127854/10000787-n:0.00121385/10052694-n:0.00116737/10002982-n:0.00105729/10486909-n:0.00105052
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
novo novo AQ0MS00 0.998311 01730444-a:0.00212136/01642477-a:0.00200116/01641648-a:0.00191189/01687167-a:0.001892
estado estado NCMS000 0.924757 00024720-n:0.00259327/13920835-n:0.0019007/13945919-n:0.00177505/13920429-n:0.00171386/14418395-n:0.00165315
, , Fc 1 -
foi ir VMIS3S0 0.5 01835496-v:0.000995171/02051694-v:0.000535941/01955984-v:0.000508764/01995549-v:0.000505787/02072849-v:0.000490747/01904930-v:0.000479432/02009433-v:0.000458841/01957529-v:0.000442921/01935233-v:0.00043925/02102398-v:0.000425239/00341560-v:0.000420091/02685951-v:0.000404994/02102002-v:0.000396188/02058994-v:0.000392934/01882814-v:0.000392079/01846916-v:0.00038782/01849221-v:0.000385733/01841079-v:0.000368157/02686471-v:0.000356885/01839538-v:0.000347825/00343898-v:0.000343441
autor autor NCMS000 1 10794014-n:0.00477664/10126177-n:0.00268906/09824065-n:0.00239237
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
projeto projeto NCMS000 1 05898568-n:0.00225248/00795720-n:0.00205463/05902327-n:0.00163394/05891572-n:0.00162431/05910453-n:0.00159991
que que PR0CN00 0.584265 -
prorrogava prorrogar VMII3S0 0.533313 -
por por SP 1 -
seis 6 Z 1 -
meses mês NCMP000 1 15206296-n:0.00348601/15209413-n:0.00336092/15207872-n:0.00277815
os o DA0MP0 0.958022 -
prazos prazo NCMP000 1 15266911-n:0.0021888/15180082-n:0.00214285/15153225-n:0.00208065/15224156-n:0.00196469
para para SP 0.999444 -
a o DA0FS0 0.675415 -
realização realização NCFS000 1 00035189-n:0.00114359/00097504-n:0.000962474/00036762-n:0.000954134/00062451-n:0.00091731/00044150-n:0.000915119/00062806-n:0.000880852/00061917-n:0.000879539/01127379-n:0.000849775/00931847-n:0.000840251
de de SP 1 -
convenções convenção NCFP000 1 04801532-n:0.00414337/07176804-n:0.0040567
municipais municipal AQ0CP00 0.738095 02697452-a:0.00431052/01038580-a:0.00369821
, , Fc 1 -
estaduais estadual AQ0CP00 1 -
e e CC 0.999951 -
nacionais nacional AQ0CP00 0.991803 01105840-a:0.00142743/01567862-a:0.00127568/02988060-a:0.001197/02988402-a:0.00113772/02988281-a:0.00110139/01038332-a:0.00108485/01861776-a:0.00106397
de de SP 1 -
os o DA0MP0 0.958022 - o PD0MP00 0.021587 - o PP3MPA0 0.0203911 -
partidos partido NCMP000 0.98374 -
políticos político AQ0MP00 0.861842 02857407-a:0.00382372/02857587-a:0.00372351
, , Fc 1 -
aprovado aprovar VMP00SM 0.992518 00806502-v:0.00150881/02453889-v:0.00149929/00861725-v:0.00140109/00673983-v:0.0013501/02447793-v:0.00134268/00179035-a:0.00123738
por por SP 1 -
o o DA0MS0 1 -
Senado senado NP00O00 1 08161477-n:0.00787685
em em SP 1 -
maio_de_1979 [??:??/5/1979:??.??:??] W 1 -
em em SP 1 -
a o DA0FS0 1 -
ausência ausência NCFS000 1 01234345-n:0.0022632/14449405-n:0.00219391/13960974-n:0.00208656/14088412-n:0.00193145
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
bancada bancada NCFS000 1 04600486-n:0.00874008
oposicionista oposicionista AQ0CS00 0.434051 -
. . Fp 1 -

Ainda ainda RG 1 00047534-r:0.0204951
em em SP 1 -
esse esse DD0MS0 0.946429 - esse PD0MS00 0.0535714 -
mesmo mesmo PI0MS00 0.176901 -
ano ano NCMS000 1 15202634-n:0.00262958/15203565-n:0.00257896/15203791-n:0.00247461/15204297-n:0.00227987/15153787-n:0.002279/15201505-n:0.00226501/08238660-n:0.00226481/15202806-n:0.00223362/15273626-n:0.00218435/15203229-n:0.0021557
presidiu presidir VMIS3S0 1 02443609-v:0.0206694
a o DA0FS0 0.675415 -
Comissão_de_Assuntos_Regionais comissão_de_assuntos_regionais NP00O00 1 -
, , Fc 1 -
e e CC 0.999951 -
passou passar VMIS3S0 1 01212230-v:0.00692015/02709277-v:0.00646266/00106960-v:0.00634088
a o DA0FS0 0.675415 -
membro membro NCMS000 1 10307234-n:0.00563779/05559908-n:0.00544032/05560244-n:0.00521766/13810615-n:0.00492562
titular titular AQ0CS00 0.655827 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Comissão_de_Relações_Exteriores_no_Senado comissão_de_relações_exteriores_no_senado NP00O00 1 -
. . Fp 1 -

Aliando aliar VMG0000 1 -
se se PP3CN00 1 -
a a SP 1 -
os o DA0MP0 0.958022 - o PD0MP00 0.021587 - o PP3MPA0 0.0203911 -
senadores senador NCMP000 1 10578471-n:0.00455848
Pedro_Pedrossian pedro_pedrossian NP00SP0 1 -
e e CC 0.999951 -
Saldanha_Derzi saldanha_derzi NP00SP0 1 -
, , Fc 1 -
Mendes_Canale mendes_canale NP00SP0 1 -
acusou acusar VMIS3S0 1 00842989-v:0.00156338/00843468-v:0.00148683/00842772-v:0.00131032
o o DA0MS0 0.950254 -
então então RG 0.994792 -
governador governador NCMS000 0.980769 10140314-n:0.00222269/10541229-n:0.00215851
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
estado estado NCMS000 0.924757 00024720-n:0.00151374/13945919-n:0.00113261/13920835-n:0.000969108/13920429-n:0.00088345/14418395-n:0.000848759
Harry_Amorim harry_amorim NP00SP0 1 -
, , Fc 1 -
em em SP 1 -
junho_de_1979 [??:??/6/1979:??.??:??] W 1 -
, , Fc 1 -
em em SP 1 -
um um DI0MS0 1 -
documento documento NCMS000 0.995283 06470073-n:0.00166826/13403331-n:0.00136272/03217458-n:0.0012794
entregue entregue AQ0CS00 0.25 00519211-a:0.00441721
a a SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
presidente presidente NCMS000 0.998938 10467395-n:0.000898817/10468962-n:0.000842296/10467179-n:0.000800404/10469346-n:0.000742871/10468750-n:0.000728572/10468559-n:0.00069816
João_Batista_Figueiredo joão_batista_figueiredo NP00SP0 1 -
( ( Fpa 1 -
1979-1985 1979-1985 Z 1 -
) ) Fpt 1 -
, , Fc 1 -
de de SP 1 -
instaurar instaurar VMN0000 0.529581 -
uma um DI0FS0 0.903495 -
política política NCFS000 0.28594 00611972-n:0.00139288/06148148-n:0.00104035/06656408-n:0.000942246/05901508-n:0.000895811/13840719-n:0.000847531
de de SP 1 -
concessão concessão NCFS000 1 07176243-n:0.00112317/07175575-n:0.00109825/07216412-n:0.00108539/06526619-n:0.000999175
de de SP 1 -
