<OUTPUT SRCFILE="8871.raw">
** ** Fz 1 -
SERVIÇO_NACIONAL_DE_APRENDIZAGEM_INDUSTRIAL serviço_nacional_de_aprendizagem_industrial NP00V00 1 -
fase fase NCFS000 1 13939892-n:0.00388174/15290337-n:0.00376451/15290132-n:0.00330744/15206744-n:0.00321024/14480065-n:0.00315653
ferroviária ferroviário AQ0FS00 0.517464 -
além_de além_de SP 1 -
Roberto_Mange roberto_mange NP00SP0 1 -
, , Fc 1 -
seu seu DP3MSS 0.957305 -
substituto substituto NCMS000 0.632636 10680153-n:0.0171851
, , Fc 1 -
o o DA0MS0 0.950254 -
engenheiro engenheiro NCMS000 1 09615807-n:0.0169503
Ítalo_Bolonha ítalo_bolonha NP00SP0 1 -
, , Fc 1 -
também também RG 0.998533 00047534-r:0.0164098
prestou prestar VMIS3S0 1 02324182-v:0.0170394
relevantes relevante AQ0CP00 0.618352 01975138-a:0.0169456
serviços serviço NCMP000 1 00577525-n:0.00176509/00582388-n:0.00165418/01032040-n:0.00142922/03315023-n:0.00137156/00719705-n:0.00136895/01209576-n:0.00136842/00584891-n:0.00135537/04175380-n:0.00134178/01032368-n:0.00132956/00098625-n:0.00128712/08186047-n:0.00127902/00568430-n:0.00127262/13325847-n:0.00120863
. . Fp 1 -

    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
Em em SP 1 -
2_de_maio_de_1939 [??:2/5/1939:??.??:??] W 1 -
o o DA0MS0 0.950254 -
governo governo NCMS000 0.914011 08050678-n:0.00499159/01124794-n:0.00484086/00815173-n:0.00406886
federal federal AQ0CS00 1 01107206-a:0.00322209/01606214-a:0.0030934/02725829-a:0.00299907/01106129-a:0.00292413
estabeleceu estabelecer VMIS3S0 1 02621395-v:0.00699409/02635033-v:0.00618136
a o DA0FS0 0.675415 -
obrigatoriedade obrigatoriedade NCFS000 1 -
– – Fz 1 -
para para SP 0.999444 -
empresas empresa NCFP000 0.996795 08056231-n:0.0131564
industriais industrial AQ0CP00 0.375 02748635-a:0.00406745/01301624-a:0.00333045/01188648-a:0.00328609/02556901-a:0.00309566
com com SP 1 -
mais mais RG 0.999721 00029367-r:0.00929294/00099712-r:0.00783376
de de SP 1 -
quinhentos 500 Z 1 -
operários operário NCMP000 0.55761 10241300-n:0.0059229/10053808-n:0.00546864/10791221-n:0.00542923/10481711-n:0.00495379/09994400-n:0.00180794/10176679-n:0.00172092/02207449-n:0.00153754/10791115-n:0.00147383
– – Fz 1 -
de de SP 1 -
oferecer oferecer VMN0000 0.529581 02296726-v:0.00344646/02297142-v:0.00340409/02296615-v:0.00324787/02263027-v:0.00324279
cursos curso NCMP000 1 09387222-n:0.00148565/08679972-n:0.00146466/13827426-n:0.00141448/08377085-n:0.00140432/00884466-n:0.00133028/08680888-n:0.00131389/08238660-n:0.00129716/08238463-n:0.00127143/00038262-n:0.00125104/08681222-n:0.00119983/08461595-n:0.00113117
de de SP 1 -
aperfeiçoamento aperfeiçoamento NCMS000 1 00260494-n:0.0124306
profissional profissional AQ0CS00 0.567364 01868724-a:0.00385607/01870100-a:0.00331193/02556402-a:0.00323549/02839505-a:0.00312386
para para SP 0.999444 -
os o DA0MP0 0.958022 -
trabalhadores trabalhador NCMP000 0.993827 10241300-n:0.0059229/10053808-n:0.00546864/10791221-n:0.00542923/10481711-n:0.00495379
. . Fp 1 -

Para para SP 0.999444 -
estudar estudar VMN0000 0.529581 00597915-v:0.00336043/00607114-v:0.00283551/00607405-v:0.00281915/00599992-v:0.00275014
a o DA0FS0 0.675415 -
regulamentação regulamentação NCFS000 1 01148283-n:0.0109137
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
citado citar VMP00SM 0.983871 01024190-v:0.00394519/01023259-v:0.00364825/01023574-v:0.00297474/01705257-v:0.00276199
diploma diploma NCFS000 0.73361 06478582-n:0.0104624
os o DA0MP0 0.958022 -
ministros ministro NCMP000 1 10320863-n:0.00579686/00585810-n:0.00569993
Gustavo_Capanema gustavo_capanema NP00SP0 1 -
( ( Fpa 1 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Educação educação NP00O00 1 00883297-n:0.00300941/05984287-n:0.00241674/05753564-n:0.00240614/00887081-n:0.00234746/04921900-n:0.00216992
) ) Fpt 1 -
e e CC 0.999951 -
Valdemar_Falcão valdemar_falcão NP00SP0 1 -
( ( Fpa 1 -
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Trabalho trabalho NP00O00 1 00582388-n:0.0021001/00575741-n:0.00188566/00584367-n:0.00158833/04602044-n:0.00121924/00576877-n:0.0011854/00796886-n:0.00116688/00581241-n:0.00115073/00621476-n:0.00113198/08137495-n:0.00109585/00576717-n:0.00106839
) ) Fpt 1 -
constituíram constituir VMIS3P0 0.65 02621395-v:0.0154966
, , Fc 1 -
através_de através_de SP 1 -
uma um DI0FS0 0.903495 -
portaria portaria NCFS000 0.686816 10371330-n:0.010298
interministerial interministerial AQ0CS00 1 -
, , Fc 1 -
uma um DI0FS0 0.903495 -
comissão comissão NCFS000 1 08324514-n:0.002448/08402442-n:0.00220459/00773235-n:0.00212311/06478988-n:0.00210316/13320860-n:0.00207883
composta compor VMP00SF 0.721918 02621395-v:0.0154966/01656788-v:0.00376935/01705494-v:0.00371165
por por SP 1 -
seis 6 Z 1 -
membros membro NCMP000 1 10307234-n:0.00310807/05559908-n:0.00290371/05560244-n:0.00278518/13810615-n:0.00262848
. . Fp 1 -

A o DA0FS0 0.675415 -
23_de_maio_de_1939 [??:23/5/1939:??.??:??] W 1 -
foram ir VMIS3P0 0.325 01835496-v:0.00164573/02051694-v:0.000934491/01955984-v:0.000876785/01995549-v:0.000850343/02072849-v:0.000837386/01904930-v:0.000798766/02009433-v:0.000786288/01935233-v:0.000761898/01957529-v:0.000757919/02102398-v:0.000737662/00341560-v:0.000723554/02102002-v:0.000687262/01882814-v:0.000683001/02058994-v:0.00068147/02685951-v:0.000678331/01846916-v:0.000674502/01849221-v:0.000668701/01841079-v:0.000641431/02686471-v:0.000622356/01839538-v:0.000607219/00343898-v:0.000597898
designados designar VMP00PM 0.992514 02400760-v:0.00484619/02401523-v:0.00457934/00677683-v:0.00457294
como como CS 0.751351 -
representantes representante NCCP000 0.986111 10522035-n:0.00265304/09774783-n:0.00230994/10638385-n:0.00222003/10000787-n:0.00221366/10052694-n:0.00203136/10002982-n:0.00184899/10486909-n:0.00183471
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Ministério_da_Educação ministério_da_educação NP00O00 1 -
os o DA0MP0 0.958022 -
técnicos técnico NCMP000 0.621951 09931640-n:0.00554587/10722575-n:0.00475014/10696508-n:0.0042282
Rodolfo_Fuchs rodolfo_fuchs NP00SP0 1 -
, , Fc 1 -
Joaquim_Góis_Filho joaquim_góis_filho NP00SP0 1 -
, , Fc 1 -
Licério_Alfredo_Schreiner licério_alfredo_schreiner NP00SP0 1 -
e e CC 0.999951 -
, , Fc 1 -
como como CS 0.751351 -
representantes representante NCCP000 0.986111 10522035-n:0.00265304/09774783-n:0.00230994/10638385-n:0.00222003/10000787-n:0.00221366/10052694-n:0.00203136/10002982-n:0.00184899/10486909-n:0.00183471
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Ministério_do_Trabalho ministério_do_trabalho NP00O00 1 -
, , Fc 1 -
Saul_de_Gusmão saul_de_gusmão NP00SP0 1 -
, , Fc 1 -
Gilberto_Chrockatt_de_Sá gilberto_chrockatt_de_sá NP00SP0 1 -
e e CC 0.999951 -
Edson_Pitombo_Cavalcanti edson_pitombo_cavalcanti NP00SP0 1 -
. . Fp 1 -

Foi ir VMIS3S0 0.5 01835496-v:0.00165693/02051694-v:0.000935524/01955984-v:0.000878276/02072849-v:0.000852065/01995549-v:0.000850027/01904930-v:0.000800421/02009433-v:0.000789158/01935233-v:0.000762769/01957529-v:0.000759404/02102398-v:0.000745973/00341560-v:0.000723595/01882814-v:0.000683201/02058994-v:0.000681772/02685951-v:0.000679034/02102002-v:0.000675972/01846916-v:0.00067457/01849221-v:0.000669097/01841079-v:0.000641678/02686471-v:0.000622668/01839538-v:0.000607298/00343898-v:0.000597991
eleito eleito AQ0MS00 0.5 00846052-a:0.0082093/01294857-a:0.00690105
presidente presidente NCMS000 0.998938 10467395-n:0.00305569/10468962-n:0.0028188/10467179-n:0.00276201/10469346-n:0.0024901/10468750-n:0.00245655/10468559-n:0.00237576
Saul_de_Gusmão saul_de_gusmão NP00SP0 1 -
, , Fc 1 -
juiz juiz NCMS000 1 10372076-n:0.00343633/10225219-n:0.00305618/10514429-n:0.00267315/10735984-n:0.00242589/09769636-n:0.00236854/10526927-n:0.00225679
de de SP 1 -
menores menor NCCP000 0.325486 09622049-n:0.0133614
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Distrito_Federal distrito_federal NP00G00 1 -
, , Fc 1 -
e e CC 0.999951 -
designado designar VMP00SM 0.97619 02400760-v:0.00520563/02401523-v:0.00460776/00677683-v:0.00457291
relator relator NCMS000 0.632636 -
Joaquim_Faria_Góis_Filho joaquim_faria_góis_filho NP00SP0 1 -
, , Fc 1 -
superintendente superintendente AQ0CS00 0.667336 -
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Ensino_Secundário_Geral_e_Técnico_do_Distrito_Federal ensino_secundário_geral_e_técnico_do_distrito_federal NP00O00 1 -
. . Fp 1 -

    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
Desde_logo desde_logo RG 1 -
, , Fc 1 -
a o DA0FS0 0.675415 -
comissão comissão NCFS000 1 08324514-n:0.00194995/08402442-n:0.00173994/00773235-n:0.00167673/13320860-n:0.00165561/06478988-n:0.00162484
manteve manter VMIS3S0 1 00117985-v:0.00176527/02202384-v:0.00160862/02225492-v:0.00155866/02679899-v:0.00151402/01184625-v:0.00145141/01016778-v:0.00142469
contato contato NCMS000 1 00046522-n:0.00312045/00039297-n:0.00304044/00125629-n:0.0029908
com com SP 1 -
os o DA0MP0 0.958022 -
presidentes presidente NCMP000 0.432698 10467395-n:0.00181317/10468962-n:0.00179759/10468750-n:0.00167617/10467179-n:0.00164617/10469346-n:0.00157337/10468559-n:0.00150072
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
CNI cni NP00O00 1 -
( ( Fpa 1 -
Euvaldo_Lodi euvaldo_lodi NP00SP0 1 -
) ) Fpt 1 -
, , Fc 1 -
de de SP 1 -
as o DA0FP0 0.974798 - o PD0FP00 0.0142702 - o PP3FPA0 0.0109322 -
Federações_das_Indústrias federações_das_indústrias NP00O00 1 -
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
estado estado NCMS000 0.924757 00024720-n:0.00277319/13920835-n:0.00201143/13945919-n:0.00192954/13920429-n:0.00188827/14418395-n:0.00182951
de de SP 1 -
São_Paulo são_paulo NP00G00 1 -
( ( Fpa 1 -
Roberto_Simonsen roberto_simonsen NP00SP0 1 -
) ) Fpt 1 -
, , Fc 1 -
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Distrito_Federal distrito_federal NP00G00 1 -
e e CC 0.999951 -
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
estado estado NCMS000 0.924757 00024720-n:0.00277319/13920835-n:0.00201143/13945919-n:0.00192954/13920429-n:0.00188827/14418395-n:0.00182951
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Rio rio NP00G00 1 09411430-n:0.0091935
, , Fc 1 -
bem_como bem_como RG 1 -
com com SP 1 -
presidentes presidente NCMP000 0.432698 10467395-n:0.00181317/10468962-n:0.00179759/10468750-n:0.00167617/10467179-n:0.00164617/10469346-n:0.00157337/10468559-n:0.00150072
de de SP 1 -
vários vários DI0MP0 0.984536 -
sindicatos sindicato NCMP000 1 08233056-n:0.00509128/08236438-n:0.00474019
de de SP 1 -
empregadores empregador NCMP000 1 10054657-n:0.0114412
e e CC 0.999951 -
de de SP 1 -
operários operário NCMP000 0.55761 10053808-n:0.00238705/10241300-n:0.00170316/10791221-n:0.00126486/09994400-n:0.00118256/10481711-n:0.00118116/10176679-n:0.00111829/02207449-n:0.00105258/10791115-n:0.00100458
, , Fc 1 -
além_de além_de SP 1 -
empresários empresário NCMP000 1 10054657-n:0.0114412/09882007-n:0.00268526/09882716-n:0.00239303/10060352-n:0.00227763
e e CC 0.999951 -
educadores educador NCMP000 0.602645 10045713-n:0.00483341/10045454-n:0.00409516
. . Fp 1 -

Visitou visitar VMIS3S0 1 01844431-v:0.00389735/02493030-v:0.00357566/01843689-v:0.00355085
ainda ainda RG 1 00047534-r:0.0102658
estabelecimentos estabelecimento NCMP000 1 00237078-n:0.0101991
fabris fabril AQ0CP00 1 -
mais mais RG 0.999721 00029367-r:0.00741159/00099712-r:0.00634005
avançados avançar VMP00PM 0.571995 01995549-v:0.0019051/02669081-v:0.00185455/00248659-v:0.00174712/01840121-a:0.00164219/00198383-a:0.00162078/01211296-a:0.00158455
e e CC 0.999951 -
estudou estudar VMIS3S0 1 00597915-v:0.00291907/00607114-v:0.00265034/00607405-v:0.00260346/00599992-v:0.00257995
, , Fc 1 -
com com SP 1 -
o o DA0MS0 0.950254 -
apoio apoio NCMS000 0.995495 01212519-n:0.0103923
de de SP 1 -
Roberto_Mange roberto_mange NP00SP0 1 -
, , Fc 1 -
a o DA0FS0 0.675415 -
experiência experiência NCFS000 1 00639556-n:0.00192333/05798043-n:0.00191342/07285403-n:0.00179818/00785959-n:0.00161403/05984584-n:0.00159778/05758059-n:0.00150073/00639975-n:0.00146244
brasileira brasileiro AQ0FS00 0.822581 02966829-a:0.0105567
em em SP 1 -
matéria matéria NCFS000 1 05814291-n:0.00534996/00020827-n:0.00517862
de de SP 1 -
escolas escola NCFP000 1 08276720-n:0.00201742/08278324-n:0.00152334/04146050-n:0.00140781/08277805-n:0.00137027/08278169-n:0.00136352/08412749-n:0.00134719/08275185-n:0.00132103/08277393-n:0.00130344
mantidas manter VMP00PF 0.992497 00117985-v:0.00178798/02202384-v:0.00169955/02225492-v:0.00159052/02679899-v:0.00158585/00737801-a:0.00149062/01184625-v:0.00148535/01016778-v:0.00145492
por por SP 1 -
empresas empresa NCFP000 0.996795 08056231-n:0.0106401
ferroviárias ferroviário AQ0FP00 0.547404 -
. . Fp 1 -

    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
Após após SP 1 -
meses mês NCMP000 1 15206296-n:0.00344928/15209413-n:0.00330532/15207872-n:0.00277386
de de SP 1 -
trabalho trabalho NCMS000 0.997967 00575741-n:0.00134921/00584367-n:0.00105543/00582388-n:0.00105377/04602044-n:0.000867519/00576877-n:0.000837188/00796886-n:0.000836255/00581241-n:0.000819888/00621476-n:0.00080706/08137495-n:0.000782497/00576717-n:0.000762323
, , Fc 1 -
a o DA0FS0 0.675415 -
comissão comissão NCFS000 1 08324514-n:0.00176052/08402442-n:0.00157004/00773235-n:0.00151674/06478988-n:0.00150429/13320860-n:0.00148571
interministerial interministerial AQ0CS00 1 -
propôs propor VMIS3S0 1 00879540-v:0.00136986/02401523-v:0.00127931/00875394-v:0.00122329/02396716-v:0.00121891/00878136-v:0.00121516/02722663-v:0.00110174/00879764-v:0.0010742
a o DA0FS0 0.675415 -
substituição substituição NCFS000 1 13547925-n:0.00399897/00196485-n:0.00395877
integral integral AQ0CS00 0.44469 -
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Decreto-Lei decreto-lei NP00V00 1 -
nº nº NCMS000 1 -
1.238 1238 Z 1 -
, , Fc 1 -
de de SP 1 -
2_de_maio_de_1939 [??:2/5/1939:??.??:??] W 1 -
, , Fc 1 -
por por SP 1 -
um um DI0MS0 0.877848 -
diploma diploma NCFS000 0.73361 06478582-n:0.0074626
que que PR0CN00 0.584265 -
consagrasse consagrar VMSI3S0 0.65 02386012-v:0.002759/00866702-v:0.00265091/00886978-v:0.00259002
a o DA0FS0 0.675415 -
criação criação NCFS000 1 00914929-n:0.00126832/09466280-n:0.00125212/00908492-n:0.00114821/00240184-n:0.00112597/03129123-n:0.00112214/07328942-n:0.0010821/03574004-n:0.00107331
, , Fc 1 -
em em SP 1 -
o o DA0MS0 1 -
Brasil brasil NP00G00 1 12489524-n:0.00817362
, , Fc 1 -
de de SP 1 -
um um DI0MS0 0.877848 -
sistema sistema NCMS000 1 14981183-n:0.00133353/05726596-n:0.00106107/04377057-n:0.00106063/08435388-n:0.00105926/05902872-n:0.00104245/05661996-n:0.00104026/05237227-n:0.000967384/05219097-n:0.000941166
nacional nacional AQ0CS00 0.966867 01105840-a:0.00141681/01567862-a:0.00122845/02988060-a:0.00120277/02988402-a:0.00113662/02988281-a:0.00109912/01861776-a:0.00106119/01038332-a:0.00105347
de de SP 1 -
aprendizagem aprendizagem NCFS000 1 05752544-n:0.00412842/05985999-n:0.00402142
, , Fc 1 -
prática prática NCFS000 0.991071 00631378-n:0.00419504/00894552-n:0.00404397
corrente corrente AQ0CS00 0.554348 -
em em SP 1 -
vários vários DI0MP0 0.984536 -
países país NCMP000 1 08544813-n:0.00278489/08168978-n:0.00231294/08654360-n:0.00222447/08552138-n:0.00215524
e e CC 0.999951 -
recomendada recomendar VMP00SF 0.721918 00875141-v:0.00425569/00882948-v:0.00387208
por por SP 1 -
o o DA0MS0 1 -
Bureau_Internacional_do_Trabalho_em_Genebra bureau_internacional_do_trabalho_em_genebra NP00O00 1 -
. . Fp 1 -

    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
Em em SP 1 -
o o DA0MS0 1 -
segundo segundo AO0MS00 0.19746 -
semestre semestre NCMS000 0.97619 15225249-n:0.00578143/15225797-n:0.00482691
de de SP 1 -
1941 1941 Z 1 -
, , Fc 1 -
Euvaldo_Lodi euvaldo_lodi NP00SP0 1 -
e e CC 0.999951 -
Roberto_Simonsen roberto_simonsen NP00SP0 1 -
sugeriram sugerir VMIS3P0 0.65 00927430-v:0.00237803/00930368-v:0.00228527/00875394-v:0.00227715/00921300-v:0.00212813
a a SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
presidente presidente NCMS000 0.998938 10467395-n:0.00182487/10468962-n:0.00182076/10467179-n:0.00167406/10469346-n:0.00158478/10468750-n:0.00155475/10468559-n:0.00150189
Vargas vargas NP00SP0 1 -
que que CS 0.398036 -
a o DA0FS0 0.675415 -
responsabilidade responsabilidade NCFS000 1 01129920-n:0.00182633/04669247-n:0.00176564/14515633-n:0.00170422/14490319-n:0.00150774/04669828-n:0.00147421/00818466-n:0.00146346
por por SP 1 -
a o DA0FS0 1 -
execução execução NCFS000 1 00097504-n:0.00206926/01127019-n:0.00193178/13477462-n:0.00190135/01127379-n:0.00177521/00044150-n:0.00177134
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
aprendizagem aprendizagem NCFS000 1 05752544-n:0.00457049/05985999-n:0.00444787
industrial industrial AQ0CS00 0.596154 02748635-a:0.00262856/01188648-a:0.00224873/01301624-a:0.00223772/02556901-a:0.00208227
ficasse ficar VMSI3S0 0.65 00117985-v:0.00141467/02731024-v:0.00109919/01857392-v:0.000946705/00149583-v:0.000943568/02731242-v:0.000939757/02744820-v:0.000939478/02639075-v:0.000934498/00241038-v:0.000932221/02727462-v:0.000888673/02637592-v:0.000823775
a a SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
cargo cargo NCMS000 1 00586262-n:0.00560071/13945102-n:0.00425245
de de SP 1 -
os o DA0MP0 0.958022 - o PD0MP00 0.021587 - o PP3MPA0 0.0203911 -
órgãos órgão NCMP000 1 03854065-n:0.0014286/05297523-n:0.00136747/03273551-n:0.00129299/03494537-n:0.00121842/06595056-n:0.00120741/13087625-n:0.00120571/08349350-n:0.00120162
sindicais sindical AQ0CP00 0.960748 02474191-a:0.00939611
de de SP 1 -
segundo segundo AO0MS00 0.19746 -
grau grau NCMS000 1 05093890-n:0.00179771/13939892-n:0.00165201/13611207-n:0.00153054/13714184-n:0.00152571/14429608-n:0.00151526/13584918-n:0.00137954
de de SP 1 -
empregadores empregador NCMP000 1 10054657-n:0.00910694
de de SP 1 -
esse esse DD0MS0 1 -
setor setor NCMS000 1 05853100-n:0.00442812/04165551-n:0.00398566
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
produção produção NCFS000 1 04007894-n:0.00141749/03287178-n:0.00122868/06613686-n:0.00111455/00913705-n:0.00100183/13758745-n:0.000943993/00912960-n:0.000917952/07006951-n:0.000908311/03860882-n:0.000895233/04612722-n:0.000870092/03841417-n:0.000846445
. . Fp 1 -

Getúlio getúlio NP00SP0 1 -
aceitou aceitar VMIS3S0 1 00686447-v:0.00414348/00797697-v:0.00404369/00719231-v:0.00399466/02236124-v:0.0039725
a o DA0FS0 0.675415 -
sugestão sugestão NCFS000 1 07162680-n:0.0159142
e e CC 0.999951 -
pediu pedir VMIS3S0 1 00752764-v:0.0027778/00752493-v:0.00241344/02498320-v:0.00179451/00795632-v:0.00159175/00745499-v:0.00155696/00782057-v:0.00155069/00753734-v:0.00145632/02270815-v:0.00145526/00753428-v:0.00142773/01018065-v:0.00141094/02359061-v:0.0013929
que que CS 0.398036 -
os o DA0MP0 0.958022 -
dois 2 Z 1 -
líderes líder NCCP000 0.980769 09623038-n:0.0156363
industriais industrial AQ0CP00 0.375 02748635-a:0.00464646/01188648-a:0.00388385/01301624-a:0.00386834/02556901-a:0.0035918
, , Fc 1 -
juntamente junto RG 1 -
com com SP 1 -
o o DA0MS0 0.950254 -
empresário empresário NCMS000 1 09882007-n:0.00434821/09882716-n:0.00412542/10054657-n:0.00401987/10060352-n:0.00393404
Valentim_Bouças valentim_bouças NP00SP0 1 -
, , Fc 1 -
estudassem estudar VMSI3P0 1 00597915-v:0.00420909/00607114-v:0.00384835/00607405-v:0.00376667/00599992-v:0.00373848
o o DA0MS0 0.950254 -
problema problema NCMS000 1 05687338-n:0.00263232/05686955-n:0.00249185/06784003-n:0.00240004/14410605-n:0.00231307/14408086-n:0.00229545/07289014-n:0.00227766/05833022-n:0.00214975
. . Fp 1 -

    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
    Fz 1 -
Euvaldo_Lodi euvaldo_lodi NP00SP0 1 -
e e CC 0.999951 -
Roberto_Simonsen roberto_simonsen NP00SP0 1 -
convocaram convocar VMIS3P0 0.65 01041762-v:0.00317807/00792471-v:0.00294913/00793037-v:0.0027376/01097960-v:0.00251096/00270215-v:0.00240524/01469770-v:0.00228893
então então RG 0.994792 -
Roberto_Mange roberto_mange NP00SP0 1 -
, , Fc 1 -
João_Luderitz joão_luderitz NP00SP0 1 -
e e CC 0.999951 -
Joaquim_Faria_Góis_Filho joaquim_faria_góis_filho NP00SP0 1 -
para para SP 0.999444 -
colaborarem colaborar VMN03P0 0.976071 02416278-v:0.0148071
em em SP 1 -
a o DA0FS0 1 -
preparação preparação NCFS000 1 01143040-n:0.00449167/00243918-n:0.00295175/00893955-n:0.0028976/14031108-n:0.00286048/01144046-n:0.00257126
de de SP 1 -
um um DI0MS0 0.877848 -
novo novo AQ0MS00 0.998311 01730444-a:0.00370609/01642477-a:0.0035009/01641648-a:0.00334338/01687167-a:0.00330287
projeto projeto NCMS000 1 05898568-n:0.00377548/00795720-n:0.0032954/05902327-n:0.00284485/05891572-n:0.00283492/05910453-n:0.00278667
de de SP 1 -
lei lei NCFS000 1 08441203-n:0.00489962/06532330-n:0.00419842/05872982-n:0.00349831/08456347-n:0.00327064
. . Fp 1 -

Em em SP 1 -
o o DA0MS0 1 -
dia_22_de_janeiro_de_1942 [??:22/1/1942:??.??:??] W 1 -
foi ir VMIS3S0 0.5 01835496-v:0.00177873/02051694-v:0.0010197/01955984-v:0.000950154/01995549-v:0.000925155/02072849-v:0.000914493/01904930-v:0.000861801/02009433-v:0.000856546/01935233-v:0.000830489/01957529-v:0.000823205/02102398-v:0.000803264/00341560-v:0.000788877/01882814-v:0.000744716/02058994-v:0.000742999/02685951-v:0.000739874/01846916-v:0.000735269/02102002-v:0.000731424/01849221-v:0.000727781/01841079-v:0.000699256/02686471-v:0.000678402/01839538-v:0.000662315/00343898-v:0.000652232
assinado assinar VMP00SM 0.980583 00889229-v:0.00512995/00997020-v:0.00401408/00996485-v:0.00385881/02464866-v:0.00374261
o o DA0MS0 0.950254 -
Decreto-Lei decreto-lei NP00V00 1 -
nº nº NCMS000 1 -
4.048 4048 Z 1 -
, , Fc 1 -
que que PR0CN00 0.584265 -
criou criar VMIS3S0 1 01617192-v:0.00354153/01621555-v:0.00337594/01640207-v:0.00324641/01753788-v:0.00321504/01685313-v:0.00289894
o o DA0MS0 0.950254 -
Serviço_Nacional_de_Aprendizagem_dos_Industriários serviço_nacional_de_aprendizagem_dos_industriários NP00O00 1 -
( ( Fpa 1 -
Senai senai NP00SP0 1 -
) ) Fpt 1 -
– – Fz 1 -
um_pouco um_pouco PI00000 1 -
mais mais RG 0.999721 00029367-r:0.0109822/00099712-r:0.00925765
tarde tarde RG 0.248768 -
, , Fc 1 -
o o DA0MS0 0.950254 -
Decreto-Lei decreto-lei NP00O00 1 -
4936 4936 Z 1 -
, , Fc 1 -
de de SP 1 -
7_de_novembro_de_1942 [??:7/11/1942:??.??:??] W 1 -
, , Fc 1 -
designou designar VMIS3S0 1 -
o o PP3MSA0 1 -
como como CS 0.751351 -
