lemma,poscode,surface
Comitê para o Desenvolvimento Integral da Primeira,3,Comitê para o Desenvolvimento Integral da Primeira
Companhia,3,Companhia
Companhia (1961-1964 e 1979-1986),3,Companhia (1961-1964 e 1979-1986)
Companhia Agroindustrial Santa Helena-Caiena (resultante,3,Companhia Agroindustrial Santa Helena-Caiena (resultante
Companhia Agropecuária de Fomento Econômico do Paraná,3,Companhia Agropecuária de Fomento Econômico do Paraná
Companhia Agropecuária do São Francisco,3,Companhia Agropecuária do São Francisco
Companhia Agrícola Araquá,3,Companhia Agrícola Araquá
Companhia Agrícola Industrial Colombo,3,Companhia Agrícola Industrial Colombo
Companhia Antártica Paulista,3,Companhia Antártica Paulista
Companhia Auxiliar de Empresas de Mineração (Caemi),3,Companhia Auxiliar de Empresas de Mineração (Caemi)
Companhia Açucareira Riobranquense em 1961 e ocupou a,3,Companhia Açucareira Riobranquense em 1961 e ocupou a
Companhia Baiana de Pesquisa Mineral,3,Companhia Baiana de Pesquisa Mineral
Companhia Brasileira de Alimentos (Cobal),3,Companhia Brasileira de Alimentos (Cobal)
Companhia Brasileira de Investimentos (CBI) e fundador,3,Companhia Brasileira de Investimentos (CBI) e fundador
Companhia Brasileira de Materiais Ferroviários Pirelli S,3,Companhia Brasileira de Materiais Ferroviários Pirelli S
Companhia Brasileira de Medidores,3,Companhia Brasileira de Medidores
Companhia Brasileira de Medidores Schlumberger S,3,Companhia Brasileira de Medidores Schlumberger S
Companhia Brasileira de Participação (Cobrapar),3,Companhia Brasileira de Participação (Cobrapar)
Companhia Brasileira de Trens Urbanos (CBTU),3,Companhia Brasileira de Trens Urbanos (CBTU)
Companhia Brasileira de Vidros,3,Companhia Brasileira de Vidros
Companhia Brazil Transportes e da Real Bragança —,3,Companhia Brazil Transportes e da Real Bragança —
Companhia Catarinense de Cimento Portland Pátria,3,Companhia Catarinense de Cimento Portland Pátria
Companhia Catarinense de Água e Esgoto (CASAN),3,Companhia Catarinense de Água e Esgoto (CASAN)
Companhia Catarinense de Águas e Saneamento (Casan),3,Companhia Catarinense de Águas e Saneamento (Casan)
Companhia Cerâmica João Pinheiro,3,Companhia Cerâmica João Pinheiro
Companhia Construtora Meridional S,3,Companhia Construtora Meridional S
Companhia Desenvolvimento Engenharia do grupo Múcio Ataí,3,Companhia Desenvolvimento Engenharia do grupo Múcio Ataí
Companhia Docas de Santos,3,Companhia Docas de Santos
Companhia Docas do Ceará,3,Companhia Docas do Ceará
Companhia Docas do Estado da Bahia,3,Companhia Docas do Estado da Bahia
Companhia Docas do Pará,3,Companhia Docas do Pará
Companhia Editora Americana,3,Companhia Editora Americana
Companhia Energética de Roraima (1991-1994) acumulando c,3,Companhia Energética de Roraima (1991-1994) acumulando c
Companhia Energética de São Paulo (CESP) durante,3,Companhia Energética de São Paulo (CESP) durante
Companhia Estadual de Energia Elétrica (CEEE),3,Companhia Estadual de Energia Elétrica (CEEE)
Companhia Estadual de Habitação (Cehab),3,Companhia Estadual de Habitação (Cehab)
Companhia Estadual de Águas (Cedag) e o,3,Companhia Estadual de Águas (Cedag) e o
Companhia Estanho São João del Rei em 1950,3,Companhia Estanho São João del Rei em 1950
Companhia Excelsior de Seguros S,3,Companhia Excelsior de Seguros S
Companhia Fiação de Tecidos Nossa Senhora do,3,Companhia Fiação de Tecidos Nossa Senhora do
Companhia Geral,3,Companhia Geral
Companhia Habitacional (Cohab) em São Luís,3,Companhia Habitacional (Cohab) em São Luís
Companhia Habitacional do Maranhão (Cohab/MA),3,Companhia Habitacional do Maranhão (Cohab/MA)
Companhia Hidrelétrica de Boa Esperança (Cohebe),3,Companhia Hidrelétrica de Boa Esperança (Cohebe)
Companhia Hidro Elétrica do São Francisco (CHESF),3,Companhia Hidro Elétrica do São Francisco (CHESF)
Companhia Hidráulica Pelotense,3,Companhia Hidráulica Pelotense
Companhia Imobiliária Morumbi,3,Companhia Imobiliária Morumbi
Companhia Imobiliária Morumbi e Companhia,3,Companhia Imobiliária Morumbi e Companhia
Companhia Imobiliária e Financeira,3,Companhia Imobiliária e Financeira
Companhia Importadora de Automóveis,3,Companhia Importadora de Automóveis
Companhia Industrial Amazonense,3,Companhia Industrial Amazonense
Companhia Industrial Brasil Alumínio S,3,Companhia Industrial Brasil Alumínio S
Companhia Industrial Sul Mineira,3,Companhia Industrial Sul Mineira
Companhia Industrial São Paulo-Rio e presidente,3,Companhia Industrial São Paulo-Rio e presidente
Companhia Industrial do Ceará (CDI),3,Companhia Industrial do Ceará (CDI)
Companhia Intermunicipal de Estradas Alimentadoras e,3,Companhia Intermunicipal de Estradas Alimentadoras e
Companhia Litorânea de Imóveis,3,Companhia Litorânea de Imóveis
Companhia Luar de Armazéns Gerais,3,Companhia Luar de Armazéns Gerais
Companhia Mate-Laranjeira,3,Companhia Mate-Laranjeira
Companhia Mercantil Itaipava e diretor-,3,Companhia Mercantil Itaipava e diretor-
Companhia Mercantil de São Paulo,3,Companhia Mercantil de São Paulo
Companhia Mercantil e Industrial Ingá,3,Companhia Mercantil e Industrial Ingá
Companhia Metropolitana de Habitação de São Paulo (,3,Companhia Metropolitana de Habitação de São Paulo (
Companhia Minas da Passagem,3,Companhia Minas da Passagem
Companhia Mineira de Papéis e das Indústrias,3,Companhia Mineira de Papéis e das Indústrias
Companhia Mineradora de Minas Gerais (Comig),3,Companhia Mineradora de Minas Gerais (Comig)
Companhia Mineradora de Minas Gerais – Comig,3,Companhia Mineradora de Minas Gerais – Comig
Companhia Mineradora do Pirocloro de Araxá,3,Companhia Mineradora do Pirocloro de Araxá
Companhia Mogiana de Estrada de Ferro e,3,Companhia Mogiana de Estrada de Ferro e
Companhia Mojiana de Estradas de Ferro e,3,Companhia Mojiana de Estradas de Ferro e
Companhia Municipal de Transportes Coletivos (CMTC),3,Companhia Municipal de Transportes Coletivos (CMTC)
Companhia Municipal de Transportes Coletivos da capital,3,Companhia Municipal de Transportes Coletivos da capital
Companhia Nacional Mineração de Carvão de Barro,3,Companhia Nacional Mineração de Carvão de Barro
Companhia Nacional de Abastecimento (CONAB),3,Companhia Nacional de Abastecimento (CONAB)
Companhia Nacional de Abastecimento (Conab),3,Companhia Nacional de Abastecimento (Conab)
Companhia Nacional de Aviação,3,Companhia Nacional de Aviação
Companhia Nacional de Borrachas,3,Companhia Nacional de Borrachas
Companhia Nacional de Máquinas Comerciais,3,Companhia Nacional de Máquinas Comerciais
Companhia Nacional de Álcalis,3,Companhia Nacional de Álcalis
Companhia Nacional de Álcalis até 1962,3,Companhia Nacional de Álcalis até 1962
Companhia Nacional de Álcalis durante o governo,3,Companhia Nacional de Álcalis durante o governo
Companhia Norteriograndense de Crédito,3,Companhia Norteriograndense de Crédito
Companhia Pan-Americana de Hotéis e Turismo,3,Companhia Pan-Americana de Hotéis e Turismo
Companhia Paraense de Mecanização,3,Companhia Paraense de Mecanização
Companhia Paranaense de Energia (Copel) – empresa que,3,Companhia Paranaense de Energia (Copel) – empresa que
Companhia Paulista,3,Companhia Paulista
Companhia Paulista de Força e Luz (CPFL),3,Companhia Paulista de Força e Luz (CPFL)
Companhia Paulista de Tecelagem,3,Companhia Paulista de Tecelagem
Companhia Pernambucana de Borracha Sintética (Coperbo),3,Companhia Pernambucana de Borracha Sintética (Coperbo)
Companhia Progresso do Estado da Guanabara (Copeg),3,Companhia Progresso do Estado da Guanabara (Copeg)
Companhia Progresso do Maranhão e secretário de,3,Companhia Progresso do Maranhão e secretário de
Companhia Prudentina de Desenvolvimento (Prudenco),3,Companhia Prudentina de Desenvolvimento (Prudenco)
Companhia Química Rhodia Brasileira,3,Companhia Química Rhodia Brasileira
Companhia Química de Laminados (Formiplac) e da,3,Companhia Química de Laminados (Formiplac) e da
Companhia Real Holandesa de Aviação (KLM),3,Companhia Real Holandesa de Aviação (KLM)
Companhia Regional de Abastecimento Integrado de Santo,3,Companhia Regional de Abastecimento Integrado de Santo
Companhia Rio-grandense de Saneamento (Corsan) cargo,3,Companhia Rio-grandense de Saneamento (Corsan) cargo
Companhia Salvador de Seguros a partir de 1938,3,Companhia Salvador de Seguros a partir de 1938
Companhia Segurança Industrial,3,Companhia Segurança Industrial
Companhia Siderúrgica Nacional,3,Companhia Siderúrgica Nacional
Companhia Siderúrgica Nacional (CSN),3,Companhia Siderúrgica Nacional (CSN)
Companhia Siderúrgica Paulista (Cosipa),3,Companhia Siderúrgica Paulista (Cosipa)
Companhia Siderúrgica de Tubarão (CST) e foi,3,Companhia Siderúrgica de Tubarão (CST) e foi
Companhia Sul América de Capitalização,3,Companhia Sul América de Capitalização
Companhia Sul Mineira de Eletricidade,3,Companhia Sul Mineira de Eletricidade
Companhia São João de Armazéns Gerais,3,Companhia São João de Armazéns Gerais
Companhia Telefônica de Minas Gerais,3,Companhia Telefônica de Minas Gerais
Companhia Telefônica de Pernambuco e,3,Companhia Telefônica de Pernambuco e
Companhia Territorial — empresa estatal responsável pela,3,Companhia Territorial — empresa estatal responsável pela
Companhia Ultragás,3,Companhia Ultragás
Companhia Urbanizadora da Nova Capital (Novacap),3,Companhia Urbanizadora da Nova Capital (Novacap)
Companhia Urbanizadora da Serra do Curral (Ciurbe),3,Companhia Urbanizadora da Serra do Curral (Ciurbe)
Companhia Usinas Nacionais,3,Companhia Usinas Nacionais
Companhia Vale do Rio Doce,3,Companhia Vale do Rio Doce
Companhia Vale do Rio Doce (CVRD),3,Companhia Vale do Rio Doce (CVRD)
Companhia Vale do Rio Doce de 1946 a 1951,3,Companhia Vale do Rio Doce de 1946 a 1951
Companhia das Docas do Estado da Bahia (,3,Companhia das Docas do Estado da Bahia (
Companhia das Docas do Estado do Espírito,3,Companhia das Docas do Estado do Espírito
Companhia de Abastecimento,3,Companhia de Abastecimento
Companhia de Abastecimento da capital baiana,3,Companhia de Abastecimento da capital baiana
Companhia de Abastecimento de Salvador,3,Companhia de Abastecimento de Salvador
Companhia de Armazenamento Geral do Estado de,3,Companhia de Armazenamento Geral do Estado de
Companhia de Armazéns Gerais do Estado de,3,Companhia de Armazéns Gerais do Estado de
Companhia de Armazéns e Selos do estado,3,Companhia de Armazéns e Selos do estado
Companhia de Armazéns e Silos do estado,3,Companhia de Armazéns e Silos do estado
Companhia de Cimento Santa Rita,3,Companhia de Cimento Santa Rita
Companhia de Cimento Vale do Paraíba,3,Companhia de Cimento Vale do Paraíba
Companhia de Comércio e Participação (Copar),3,Companhia de Comércio e Participação (Copar)
Companhia de Desenvolvimento,3,Companhia de Desenvolvimento
Companhia de Desenvolvimento Agrícola de São Paulo (,3,Companhia de Desenvolvimento Agrícola de São Paulo (
Companhia de Desenvolvimento Agrícola do Estado de,3,Companhia de Desenvolvimento Agrícola do Estado de
Companhia de Desenvolvimento Econômico do Espírito Santo,3,Companhia de Desenvolvimento Econômico do Espírito Santo
Companhia de Desenvolvimento Habitacional,3,Companhia de Desenvolvimento Habitacional
Companhia de Desenvolvimento Mineral,3,Companhia de Desenvolvimento Mineral
Companhia de Desenvolvimento da Região Metropolitana (Co,3,Companhia de Desenvolvimento da Região Metropolitana (Co
Companhia de Desenvolvimento de Alagoas,3,Companhia de Desenvolvimento de Alagoas
Companhia de Desenvolvimento de Londrina (Codel),3,Companhia de Desenvolvimento de Londrina (Codel)
Companhia de Desenvolvimento de Mogi das Cruzes (,3,Companhia de Desenvolvimento de Mogi das Cruzes (
Companhia de Desenvolvimento de Roraima (CODESAIMA) e,3,Companhia de Desenvolvimento de Roraima (CODESAIMA) e
Companhia de Desenvolvimento de Vitória (CDV),3,Companhia de Desenvolvimento de Vitória (CDV)
Companhia de Desenvolvimento do Paraná (Codepar),3,Companhia de Desenvolvimento do Paraná (Codepar)
Companhia de Desenvolvimento do Vale do São,3,Companhia de Desenvolvimento do Vale do São
Companhia de Distritos Industriais de Pernambuco e,3,Companhia de Distritos Industriais de Pernambuco e
Companhia de Docas do Pará,3,Companhia de Docas do Pará
Companhia de Eletricidade da Bahia (Coelba),3,Companhia de Eletricidade da Bahia (Coelba)
Companhia de Eletricidade da Bahia (Cotelba),3,Companhia de Eletricidade da Bahia (Cotelba)
Companhia de Eletricidade de Borborema (Celb),3,Companhia de Eletricidade de Borborema (Celb)
Companhia de Eletricidade de Pernambuco (Celpe) no,3,Companhia de Eletricidade de Pernambuco (Celpe) no
Companhia de Eletricidade do Acre (Eletroacre),3,Companhia de Eletricidade do Acre (Eletroacre)
Companhia de Eletricidade do Amapá (CEA),3,Companhia de Eletricidade do Amapá (CEA)
Companhia de Eletricidade do Estado do Rio,3,Companhia de Eletricidade do Estado do Rio
Companhia de Eletricidade e Viação Urbana de,3,Companhia de Eletricidade e Viação Urbana de
Companhia de Eletrificação do Alto Rio Doce,3,Companhia de Eletrificação do Alto Rio Doce
Companhia de Engenharia Rural da Bahia,3,Companhia de Engenharia Rural da Bahia
Companhia de Entrepostos e Armazéns Gerais do,3,Companhia de Entrepostos e Armazéns Gerais do
Companhia de Ferro e Aço de Vitória,3,Companhia de Ferro e Aço de Vitória
Companhia de Geração Térmica de Energia Elétrica (,3,Companhia de Geração Térmica de Energia Elétrica (
Companhia de Habitação (Cohab) de São Paulo,3,Companhia de Habitação (Cohab) de São Paulo
Companhia de Habitação Popular (Cohab) entre 1989 e 1991,3,Companhia de Habitação Popular (Cohab) entre 1989 e 1991
Companhia de Habitação Popular do Estado da,3,Companhia de Habitação Popular do Estado da
Companhia de Habitação Popular do Rio de,3,Companhia de Habitação Popular do Rio de
Companhia de Habitação de Alagoas,3,Companhia de Habitação de Alagoas
Companhia de Habitação de Goiânia,3,Companhia de Habitação de Goiânia
Companhia de Habitação do Ceará (COHAB-CE),3,Companhia de Habitação do Ceará (COHAB-CE)
Companhia de Habitação do Estado de Minas,3,Companhia de Habitação do Estado de Minas
Companhia de Habitação do Paraná (Cohapar) pelo,3,Companhia de Habitação do Paraná (Cohapar) pelo
Companhia de Habitação do Piauí S,3,Companhia de Habitação do Piauí S
Companhia de Habitação do estado na gestão,3,Companhia de Habitação do estado na gestão
Companhia de Habitação do município,3,Companhia de Habitação do município
Companhia de Hotéis Palace,3,Companhia de Hotéis Palace
Companhia de Indústria,3,Companhia de Indústria
Companhia de Indústrias Químicas do Nordeste,3,Companhia de Indústrias Químicas do Nordeste
Companhia de Indústrias Reunidas Coco,3,Companhia de Indústrias Reunidas Coco
Companhia de Investimentos da Bahia,3,Companhia de Investimentos da Bahia
Companhia de Limpeza e Serviços Urbanos de,3,Companhia de Limpeza e Serviços Urbanos de
Companhia de Luz e Força de Parnaíba,3,Companhia de Luz e Força de Parnaíba
Companhia de Mineração,3,Companhia de Mineração
Companhia de Mineração de Rondônia (CMR),3,Companhia de Mineração de Rondônia (CMR)
Companhia de Mineração do Pará — Paraminérios,3,Companhia de Mineração do Pará — Paraminérios
Companhia de Pescas Oceânicas do Maranhão (Oceomar),3,Companhia de Pescas Oceânicas do Maranhão (Oceomar)
Companhia de Processamento de Dados da Paraíba (,3,Companhia de Processamento de Dados da Paraíba (
Companhia de Processamento de Dados de Rondônia,3,Companhia de Processamento de Dados de Rondônia
Companhia de Processamento de Dados do Estado,3,Companhia de Processamento de Dados do Estado
Companhia de Processamento de Dados do Município (,3,Companhia de Processamento de Dados do Município (
Companhia de Promoção Agrícola (Campo),3,Companhia de Promoção Agrícola (Campo)
Companhia de Saneamento Básico do Estado de,3,Companhia de Saneamento Básico do Estado de
Companhia de Saneamento de Mato Grosso (Sanemat),3,Companhia de Saneamento de Mato Grosso (Sanemat)
Companhia de Saneamento de Minas Gerais (Copasa),3,Companhia de Saneamento de Minas Gerais (Copasa)
Companhia de Saneamento de Rio Branco entre 1991,3,Companhia de Saneamento de Rio Branco entre 1991
Companhia de Seguros Eqüitativa e da Companhia,3,Companhia de Seguros Eqüitativa e da Companhia
Companhia de Seguros Metrópole,3,Companhia de Seguros Metrópole
Companhia de Seguros da Bahia,3,Companhia de Seguros da Bahia
Companhia de Tecidos Bom Pastor e membro,3,Companhia de Tecidos Bom Pastor e membro
Companhia de Telecomunicações de São Paulo (Telesp),3,Companhia de Telecomunicações de São Paulo (Telesp)
Companhia de Telecomunicações do Paraná (Telepar) e,3,Companhia de Telecomunicações do Paraná (Telepar) e
Companhia de Terras do Estado do Maranhão,3,Companhia de Terras do Estado do Maranhão
Companhia de Transporte Urbano da Grande Vitória (,3,Companhia de Transporte Urbano da Grande Vitória (
Companhia de Transportes Coletivos de Campinas,3,Companhia de Transportes Coletivos de Campinas
Companhia de Trens de Salvador,3,Companhia de Trens de Salvador
Companhia de Urbanização de Maringá,3,Companhia de Urbanização de Maringá
Companhia de Viação Aérea Santos Dumont,3,Companhia de Viação Aérea Santos Dumont
Companhia de Água e Esgotos (1974-1975),3,Companhia de Água e Esgotos (1974-1975)
Companhia de Águas e Esgotos da Paraíba,3,Companhia de Águas e Esgotos da Paraíba
Companhia de Águas e Esgotos de Roraima (1979-1989),3,Companhia de Águas e Esgotos de Roraima (1979-1989)
Companhia de Águas e Esgotos do Norte,3,Companhia de Águas e Esgotos do Norte
Companhia de Águas e Saneamento de Santa,3,Companhia de Águas e Saneamento de Santa
Companhia do Desenvolvimento Industrial (Codin),3,Companhia do Desenvolvimento Industrial (Codin)
Companhia do Metropolitano do Rio de Janeiro,3,Companhia do Metropolitano do Rio de Janeiro
Comunidade Evangélica de Goiânia,3,Comunidade Evangélica de Goiânia
Comunidade Sindical de Países de Língua Portuguesa (,3,Comunidade Sindical de Países de Língua Portuguesa (
Comunidade dos Países de Língua Portuguesa (CPLP),3,Comunidade dos Países de Língua Portuguesa (CPLP)
Conaf,3,Conaf
Conder e participou como membro doconselhos,3,Conder e participou como membro doconselhos
Confecções Sparta e Sparta Nordeste e vice-,3,Confecções Sparta e Sparta Nordeste e vice-
Confederación Interamericana de Ganaderos y Agricultores,3,Confederación Interamericana de Ganaderos y Agricultores
Confederação,3,Confederação
Confederação Acadêmica,3,Confederação Acadêmica
Confederação Brasileira de Basquete em Cadeira de,3,Confederação Brasileira de Basquete em Cadeira de
Confederação Brasileira de Desportos (CBD),3,Confederação Brasileira de Desportos (CBD)
Confederação Brasileira de Esportes Universitários,3,Confederação Brasileira de Esportes Universitários
Confederação Brasileira de Esportes Universitários e exe,3,Confederação Brasileira de Esportes Universitários e exe
Confederação Brasileira de Fotografia e Cinema e,3,Confederação Brasileira de Fotografia e Cinema e
Confederação Brasileira de Futebol,3,Confederação Brasileira de Futebol
Confederação Brasileira de Futebol (CBF),3,Confederação Brasileira de Futebol (CBF)
Confederação Brasileira de Futebol (CBF) para a,3,Confederação Brasileira de Futebol (CBF) para a
Confederação Brasileira de Futebol de Salão,3,Confederação Brasileira de Futebol de Salão
Confederação Brasileira de Tênis (1996-2000),3,Confederação Brasileira de Tênis (1996-2000)
Confederação Carioca de Futebol,3,Confederação Carioca de Futebol
Confederação Fluminense de Estudantes em 1964,3,Confederação Fluminense de Estudantes em 1964
Confederação Geral dos Trabalhadores (CGT),3,Confederação Geral dos Trabalhadores (CGT)
Confederação Industrial do Brasil,3,Confederação Industrial do Brasil
Confederação Industrial do Brasil (CIB) e deputado,3,Confederação Industrial do Brasil (CIB) e deputado
Confederação Industrial do Brasil durante a gestão,3,Confederação Industrial do Brasil durante a gestão
Confederação Internacional das Misericórdias (Santas Cas,3,Confederação Internacional das Misericórdias (Santas Cas
Confederação Nacional da Agricultura,3,Confederação Nacional da Agricultura
Confederação Nacional da Agricultura (CNA),3,Confederação Nacional da Agricultura (CNA)
Confederação Nacional da Agricultura durante cinco manda,3,Confederação Nacional da Agricultura durante cinco manda
Confederação Nacional da Indústria,3,Confederação Nacional da Indústria
Confederação Nacional da Indústria (1980-1994),3,Confederação Nacional da Indústria (1980-1994)
Confederação Nacional da Indústria (CNI),3,Confederação Nacional da Indústria (CNI)
Confederação Nacional da Indústria (CNI) (1980-1994),3,Confederação Nacional da Indústria (CNI) (1980-1994)
Confederação Nacional da Indústria (CNI) entre 1980 e 19,3,Confederação Nacional da Indústria (CNI) entre 1980 e 19
Confederação Nacional da Indústria (CNI) — associação si,3,Confederação Nacional da Indústria (CNI) — associação si
Confederação Nacional da Indústria e João Daudt,3,Confederação Nacional da Indústria e João Daudt
Confederação Nacional da Indústria) lhe haviam dito,3,Confederação Nacional da Indústria) lhe haviam dito
Confederação Nacional dade Seguros Gerais,3,Confederação Nacional dade Seguros Gerais
Confederação Nacional das Congregações Marianas e membro,3,Confederação Nacional das Congregações Marianas e membro
Confederação Nacional das Indústrias (CNI) de 1980 até 1,3,Confederação Nacional das Indústrias (CNI) de 1980 até 1
Confederação Nacional das Indústrias (CNI) entre 1980 e,3,Confederação Nacional das Indústrias (CNI) entre 1980 e
Confederação Nacional das Indústrias (CNI) entre 1995 e,3,Confederação Nacional das Indústrias (CNI) entre 1995 e
Confederação Nacional das Indústrias) a compra do,3,Confederação Nacional das Indústrias) a compra do
Confederação Nacional das Instituições Financeiras,3,Confederação Nacional das Instituições Financeiras
Confederação Nacional de Agricultura,3,Confederação Nacional de Agricultura
Confederação Nacional de Agricultura (CNA),3,Confederação Nacional de Agricultura (CNA)
Confederação Nacional de Agricultura em Porto Velho,3,Confederação Nacional de Agricultura em Porto Velho
Confederação Nacional do Comércio,3,Confederação Nacional do Comércio
Confederação Nacional do Comércio (1952-1954 e 1956-1960,3,Confederação Nacional do Comércio (1952-1954 e 1956-1960
Confederação Nacional do Comércio (CNC),3,Confederação Nacional do Comércio (CNC)
Confederação Nacional do Comércio de 1964 a 1980,3,Confederação Nacional do Comércio de 1964 a 1980
Confederação Nacional do Comércio e amigo do,3,Confederação Nacional do Comércio e amigo do
Confederação Nacional do Comércio e da Federação,3,Confederação Nacional do Comércio e da Federação
Confederação Nacional do Comércio e o ministro,3,Confederação Nacional do Comércio e o ministro
Confederação Nacional do Comércio entre 1964 e 1980,3,Confederação Nacional do Comércio entre 1964 e 1980
Confederação Nacional do Comércio nos períodos de 1952,3,Confederação Nacional do Comércio nos períodos de 1952
Confederação Nacional do Ministério Público,3,Confederação Nacional do Ministério Público
Confederação Nacional dos Bispos do Brasil (CNBB),3,Confederação Nacional dos Bispos do Brasil (CNBB)
Confederação Nacional dos Delegados de Polícia,3,Confederação Nacional dos Delegados de Polícia
Confederação Nacional dos Metalúrgicos,3,Confederação Nacional dos Metalúrgicos
Confederação Nacional dos Municípios (CNM),3,Confederação Nacional dos Municípios (CNM)
Confederação Nacional dos Trabalhadores em Alimentação (,3,Confederação Nacional dos Trabalhadores em Alimentação (
Confederação Nacional dos Trabalhadores em Educação (CNT,3,Confederação Nacional dos Trabalhadores em Educação (CNT
Confederação Nacional dos Trabalhadores em Educação e,3,Confederação Nacional dos Trabalhadores em Educação e
Confederação Nacional dos Trabalhadores em Estabelecimen,3,Confederação Nacional dos Trabalhadores em Estabelecimen
Confederação Nacional dos Trabalhadores em Turismo e,3,Confederação Nacional dos Trabalhadores em Turismo e
Confederação Nacional dos Trabalhadores na Agricultura,3,Confederação Nacional dos Trabalhadores na Agricultura
Confederação Nacional dos Trabalhadores na Agricultura (,3,Confederação Nacional dos Trabalhadores na Agricultura (
Confederação Nacional dos Trabalhadores na Indústria,3,Confederação Nacional dos Trabalhadores na Indústria
Confederação Nacional dos Trabalhadores na Indústria (CN,3,Confederação Nacional dos Trabalhadores na Indústria (CN
Confederação Nacional dos Trabalhadores nade,3,Confederação Nacional dos Trabalhadores nade
Confederação Nacional dos Trabalhadores no Comércio de 1,3,Confederação Nacional dos Trabalhadores no Comércio de 1
Confederação Nacional dos Usuários de Transportes Coleti,3,Confederação Nacional dos Usuários de Transportes Coleti
Confederação Rural Brasileira,3,Confederação Rural Brasileira
Confederação Rural Brasileira e da Federação das,3,Confederação Rural Brasileira e da Federação das
Confederação da Agricultura e Pecuária do Brasil (,3,Confederação da Agricultura e Pecuária do Brasil (
Confederação das Associações Comerciais do Brasil (CACB),3,Confederação das Associações Comerciais do Brasil (CACB)
Confederação das Associações Comerciais do Brasil e,3,Confederação das Associações Comerciais do Brasil e
Confederação das Associações Comerciais do Brasil – foi,3,Confederação das Associações Comerciais do Brasil – foi
Confederação das Indústrias do Brasil,3,Confederação das Indústrias do Brasil
Confederação de Professores do Brasil (CPB),3,Confederação de Professores do Brasil (CPB)
Confederação de Servidores Públicos do Brasil e,3,Confederação de Servidores Públicos do Brasil e
Confederação dos Municípios e,3,Confederação dos Municípios e
Confederação dos Servidores Públicos do Brasil,3,Confederação dos Servidores Públicos do Brasil
Conferência Nacional dos Bispos do Brasil (CNBB),3,Conferência Nacional dos Bispos do Brasil (CNBB)
Conferência das Nações Unidas sobre Representação dos,3,Conferência das Nações Unidas sobre Representação dos
Conferência de Ministros de Estado dos Países,3,Conferência de Ministros de Estado dos Países
Conferência de Paz para a Solução do,3,Conferência de Paz para a Solução do
Congregação Mariana da paróquia de Santa Efigênia,3,Congregação Mariana da paróquia de Santa Efigênia
Congresso,3,Congresso
Congresso Constituinte,3,Congresso Constituinte
Congresso Jurídico,3,Congresso Jurídico
Congresso Nacional,3,Congresso Nacional
Congresso Nacional da Juventude Batista,3,Congresso Nacional da Juventude Batista
Congresso Nacional da relação com mais de,3,Congresso Nacional da relação com mais de
Congresso Nacional em exercício,3,Congresso Nacional em exercício
Congresso Nacional para contribuir para um eventual,3,Congresso Nacional para contribuir para um eventual
Congresso Revisor,3,Congresso Revisor
Congresso Revisor (1993-1994),3,Congresso Revisor (1993-1994)
Congresso a direção dos trabalhos,3,Congresso a direção dos trabalhos
Congresso anunciou que a decisão seria tomada,3,Congresso anunciou que a decisão seria tomada
Congresso assumiu,3,Congresso assumiu
Congresso das Assembléias Legislativas realizado em 1963,3,Congresso das Assembléias Legislativas realizado em 1963
Congresso de fundação,3,Congresso de fundação
Congresso em setembro de 1962,3,Congresso em setembro de 1962
Congresso em virtude da independência dos três,3,Congresso em virtude da independência dos três
Congresso estadual — e com a conivência das,3,Congresso estadual — e com a conivência das
Congresso extinguido os partidos,3,Congresso extinguido os partidos
Congresso falasse,3,Congresso falasse
Congresso para comparecer à posse de Jânio,3,Congresso para comparecer à posse de Jânio
Congresso suspendeu a sessão de instalação em,3,Congresso suspendeu a sessão de instalação em
Congresso tinha feito um papel de “moleque”,3,Congresso tinha feito um papel de “moleque”
Congresso tinha por objetivo encobrir a ausência,3,Congresso tinha por objetivo encobrir a ausência
Consaúde,3,Consaúde
Conselho,3,Conselho
Conselho Administrativo da Caixa Econômica,3,Conselho Administrativo da Caixa Econômica
Conselho Administrativo da Rio 2004,3,Conselho Administrativo da Rio 2004
Conselho Administrativo da Volvo do Brasil S,3,Conselho Administrativo da Volvo do Brasil S
Conselho Administrativo de Goiás,3,Conselho Administrativo de Goiás
Conselho Administrativo de Goiás e nessa qualidade,3,Conselho Administrativo de Goiás e nessa qualidade
Conselho Administrativo de seu estado,3,Conselho Administrativo de seu estado
Conselho Administrativo desse mesmo estado no período,3,Conselho Administrativo desse mesmo estado no período
Conselho Administrativo do Amazonas e,3,Conselho Administrativo do Amazonas e
Conselho Administrativo do Estado do Paraná entre 1946,3,Conselho Administrativo do Estado do Paraná entre 1946
Conselho Administrativo do Estado do Rio Grande,3,Conselho Administrativo do Estado do Rio Grande
Conselho Administrativo do Estado do Rio de,3,Conselho Administrativo do Estado do Rio de
Conselho Administrativo do Fundo Especial de Desenvolvim,3,Conselho Administrativo do Fundo Especial de Desenvolvim
Conselho Administrativo do Instituto de Previdência e,3,Conselho Administrativo do Instituto de Previdência e
Conselho Administrativo do estado,3,Conselho Administrativo do estado
Conselho Administrativo do estado de 1940 a 1944,3,Conselho Administrativo do estado de 1940 a 1944
Conselho Administrativo do estado do Amazonas,3,Conselho Administrativo do estado do Amazonas
Conselho Administrativo do estado tornou a assumir,3,Conselho Administrativo do estado tornou a assumir
